feature	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0531	0.8637690337704953	baseline	0.0083399166008339	0.2850182921016481	100000	False
PF03690	0.8651710607306715	endpoint	0.0083499165008349	0.2850182921016481	100000	False
PF01769	0.8368875354236617	endpoint	0.0083699163008369	0.285129568704313	100000	False
P_LP.786	0.8498634856708671	baseline	0.0084199158008419	0.4407828754082401	100000	False
K15534	0.8528746771495002	endpoint	0.0084199158008419	0.2852164027379333	100000	False
ENOG410ZM1E	0.8475909642418928	endpoint	0.0084199158008419	0.2852164027379333	100000	False
K20488	0.8566453822960717	endpoint	0.0084399156008439	0.2852164027379333	100000	False
COG2025	0.8308574188624942	endpoint	0.0084899151008489	0.2852164027379333	100000	False
K16264	0.8513346343974866	baseline	0.0084999150008499	0.2852164027379333	100000	False
COG3781	0.8605165031293451	baseline	0.0085099149008509	0.2852164027379333	100000	False
N_LP.1016	0.8358773968597342	endpoint	0.0085099149008509	0.4407828754082401	100000	False
K21021	0.8530522132218497	baseline	0.0085199148008519	0.2852164027379333	100000	False
K09770	0.8495244452191821	endpoint	0.0085299147008529	0.2852164027379333	100000	False
N_LP.1220	0.8467949987453482	baseline	0.0085299147008529	0.4407828754082401	100000	False
ENOG4111GVH	0.8587723015930843	endpoint	0.0085299147008529	0.2852164027379333	100000	False
ENOG4111NGP	0.8434175142405922	endpoint	0.0085399146008539	0.2852164027379333	100000	False
N_LP.1621	0.8704055788165117	baseline	0.0085499145008549	0.4407828754082401	100000	False
ENOG4110080	0.8285040599182373	endpoint	0.0085699143008569	0.2854329659828402	100000	False
K03698	0.8463386086129342	endpoint	0.0085799142008579	0.2854329659828402	100000	False
P_AQ.10	0.8536636924086661	baseline	0.0085899141008589	0.4407828754082401	100000	False
P_AQ.744	0.842950512277148	endpoint	0.0085999140008599	0.4407828754082401	100000	False
K03746	0.8581809677371963	baseline	0.0086099139008609	0.2858726383496399	100000	False
ENOG4111JH1	0.8459682076891583	baseline	0.0087499125008749	0.2898856588357194	100000	False
COG0455	0.8524343890327556	endpoint	0.0087699123008769	0.2898856588357194	100000	False
P_LP.574	0.831286377949449	baseline	0.0087999120008799	0.445889352581884	100000	False
K06934	0.8370913696780988	endpoint	0.0087999120008799	0.2898856588357194	100000	False
ENOG4111HFM	0.8457197254429067	baseline	0.0088099119008809	0.2898856588357194	100000	False
PF10754	0.8520803819203554	baseline	0.0088199118008819	0.2898856588357194	100000	False
P_AQ.1566	0.7932518664730909	endpoint	0.0088299117008829	0.445889352581884	100000	False
K11070	0.8403874731939618	endpoint	0.0088399116008839	0.2898856588357194	100000	False
ENOG410Y6N4	0.8367279992069394	endpoint	0.0088499115008849	0.2898856588357194	100000	False
P_AQ.283	0.814931479483941	endpoint	0.0088599114008859	0.445889352581884	100000	False
K07275	0.846867724039466	baseline	0.0088799112008879	0.2903100335599331	100000	False
COG3111	0.8521830730523855	baseline	0.0089199108008919	0.2910590817463473	100000	False
K03281	0.8786783091478555	baseline	0.0089399106008939	0.2911539144646795	100000	False
ENOG4111XY5	0.8305860304565856	endpoint	0.0089699103008969	0.2915734392274398	100000	False
K00568	0.8466626739291275	baseline	0.0089999100008999	0.2919913658006278	100000	False
ENOG410XW2M	0.8353802287615607	endpoint	0.0090299097009029	0.2924077032993928	100000	False
k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Lactobacillaceae.g_Lacticaseibacillus.s_Lacticaseibacillus.rhamnosus	0.8430931117041008	endpoint	0.0090499095009049	0.2924992571706161	100000	False
P_LP.2617	0.8487275662637753	baseline	0.0090799092009079	0.445889352581884	100000	False
P_LP.2897	0.8658888985684078	baseline	0.0090799092009079	0.445889352581884	100000	False
ENOG410Z8VE	0.8526782786890732	baseline	0.0090899091009089	0.2925412553784067	100000	False
PF02826	0.8417328613507515	baseline	0.0090999090009099	0.2925412553784067	100000	False
ENOG410Y4GZ	0.8358743864692177	baseline	0.0091199088009119	0.2925412553784067	100000	False
ENOG410XRW2	0.8547852912163693	baseline	0.0091199088009119	0.2925412553784067	100000	False
P_LP.1178	0.8453165183515816	baseline	0.0091199088009119	0.445889352581884	100000	False
P_AQ.143	0.8220188835954174	endpoint	0.0091299087009129	0.445889352581884	100000	False
PF12654	0.8531354766134941	endpoint	0.0091499085009149	0.2929518637144455	100000	False
N_LP.111	0.8613233248619224	baseline	0.0091599084009159	0.445889352581884	100000	False
PF03060	0.8233766117271769	endpoint	0.0091999080009199	0.2936256458330939	100000	False
K07684	0.8674868654933083	baseline	0.0092199078009219	0.2936256458330939	100000	False
N_LP.230	0.8382420836744101	baseline	0.0092299077009229	0.445889352581884	100000	False
K02079	0.8512556537254709	baseline	0.0092299077009229	0.2936256458330939	100000	False
PF18982	0.8537210232507814	endpoint	0.0092399076009239	0.2936256458330939	100000	False
ENOG410ZKJY	0.8572213764137825	endpoint	0.0092699073009269	0.2940304116511907	100000	False
ENOG410Z4Y8	0.8537906290045161	baseline	0.0092999070009299	0.2942034216021476	100000	False
N_LP.1954	0.8580021962927524	baseline	0.0092999070009299	0.445889352581884	100000	False
ENOG410XT7Q	0.845672724532115	endpoint	0.0093099069009309	0.2942034216021476	100000	False
K12660	0.8430329242983439	baseline	0.0093899061009389	0.2944554279592827	100000	False
ENOG41100PD	0.8083717972211693	baseline	0.0093999060009399	0.2944554279592827	100000	False
K06447	0.8601980347213087	baseline	0.0094099059009409	0.2944554279592827	100000	False
ENOG4111FYK	0.8690077062595855	endpoint	0.0094199058009419	0.2944554279592827	100000	False
K10108	0.8537959120631384	baseline	0.0094399056009439	0.2944554279592827	100000	False
ENOG410XX4B	0.8187102164768898	endpoint	0.0094599054009459	0.2944554279592827	100000	False
ENOG4111SRH	0.8461415405675495	endpoint	0.0094699053009469	0.2944554279592827	100000	False
P_AQ.1310	0.8417731931028477	baseline	0.0094699053009469	0.445889352581884	100000	False
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Lachnospiraceae.g_Blautia.s_Blautia.wexlerae	0.8512645155939425	endpoint	0.0094799052009479	0.2944554279592827	100000	False
K02466	0.8487117058064158	baseline	0.0094999050009499	0.2944554279592827	100000	False
ENOG410YYF9	0.8406282017688467	endpoint	0.0095299047009529	0.2944554279592827	100000	False
N_LP.1458	0.8283631676858169	endpoint	0.0095299047009529	0.445889352581884	100000	False
ENOG410ZXJU	0.8482425844588987	endpoint	0.0095499045009549	0.2944554279592827	100000	False
K00371	0.8377246032230572	baseline	0.0095499045009549	0.2944554279592827	100000	False
N_AQ.1345	0.8635565330955757	baseline	0.0095599044009559	0.445889352581884	100000	False
ENOG410ZCV3	0.8240005495750307	baseline	0.0095599044009559	0.2944554279592827	100000	False
ENOG410XQPV	0.8489711396794137	baseline	0.0095599044009559	0.2944554279592827	100000	False
K03389	0.8323261334286701	endpoint	0.0096299037009629	0.2948694168972289	100000	False
ENOG410XUGJ	0.8509341455445606	endpoint	0.0096299037009629	0.2948694168972289	100000	False
ENOG410YCWB	0.8484664125745113	endpoint	0.0096399036009639	0.2948694168972289	100000	False
ENOG410YQ0S	0.840624119893649	endpoint	0.0096599034009659	0.2948694168972289	100000	False
ENOG410ZFWF	0.8206652082412403	endpoint	0.0096599034009659	0.2948694168972289	100000	False
P_LP.1932	0.8441564566509425	baseline	0.0096699033009669	0.445889352581884	100000	False
N_LP.20	0.8394946642535811	endpoint	0.0096799032009679	0.445889352581884	100000	False
K07016	0.8286950715726807	endpoint	0.0096899031009689	0.2951558885114136	100000	False
ENOG4112522	0.8238317310716949	endpoint	0.0097499025009749	0.2951558885114136	100000	False
PF16160	0.8362874601658751	endpoint	0.0097499025009749	0.2951558885114136	100000	False
ENOG41125V3	0.8072686753399354	endpoint	0.0097599024009759	0.2951558885114136	100000	False
ENOG410YFX1	0.8427364729046928	endpoint	0.0097599024009759	0.2951558885114136	100000	False
P_LP.1083	0.8277625359179639	endpoint	0.0097799022009779	0.445889352581884	100000	False
ENOG410XQBH	0.8237575533767111	endpoint	0.0097799022009779	0.2951558885114136	100000	False
N_AQ.801	0.8612261658407971	baseline	0.0097999020009799	0.445889352581884	100000	False
ENOG410Y0B5	0.848982030734623	endpoint	0.0098199018009819	0.2951558885114136	100000	False
PF03611	0.8545109297874145	baseline	0.0098299017009829	0.2951558885114136	100000	False
ENOG4111H3B	0.8489263124083746	baseline	0.0098299017009829	0.2951558885114136	100000	False
P_AQ.1018	0.824066678848083	baseline	0.0098299017009829	0.445889352581884	100000	False
PF18560	0.8388409102271545	endpoint	0.0098499015009849	0.2951558885114136	100000	False
ENOG410XPR1	0.853636969908341	endpoint	0.0098599014009859	0.2951558885114136	100000	False
ENOG410YXBI	0.8092710342953306	endpoint	0.0099099009009909	0.2961321790290869	100000	False
P_AQ.1438	0.8434573663151395	baseline	0.0099399006009939	0.445889352581884	100000	False
ENOG410YQXT	0.8291646559148084	endpoint	0.0099399006009939	0.2965084534793881	100000	False
K05939	0.8490830551719459	baseline	0.0099699003009969	0.2968834122847582	100000	False
N_AQ.745	0.8273849150790591	baseline	0.0099799002009979	0.445889352581884	100000	False
ENOG4111GJ3	0.8177060304026161	endpoint	0.0100098999010009	0.2974831015578733	100000	False
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Lachnospiraceae.g_Mediterraneibacter.s_Mediterraneibacter.faecis	0.8569773875004725	endpoint	0.0100398996010039	0.2974831015578733	100000	False
K02613	0.8399324785189741	baseline	0.0100498995010049	0.2974831015578733	100000	False
ENOG410XQKS	0.8464611645420871	endpoint	0.0100598994010059	0.2974831015578733	100000	False
N_LP.480	0.8190595788948711	endpoint	0.0100698993010069	0.445889352581884	100000	False
P_LP.1468	0.8598901349535563	baseline	0.0100998990010099	0.445889352581884	100000	False
N_AQ.106	0.8503789354694352	baseline	0.0101398986010139	0.445889352581884	100000	False
ENOG4111H48	0.832755349486656	endpoint	0.0101898981010189	0.2994622712434968	100000	False
ENOG41125D6	0.8132160882245287	endpoint	0.0101898981010189	0.2994622712434968	100000	False
ENOG41120C4	0.8431851631065754	endpoint	0.0101998980010199	0.2994622712434968	100000	False
COG1283	0.8430543609477411	endpoint	0.0102098979010209	0.2994622712434968	100000	False
N_LP.1734	0.8155780081131211	endpoint	0.0102298977010229	0.445889352581884	100000	False
ENOG411028W	0.7903094399916165	endpoint	0.0102298977010229	0.2994622712434968	100000	False
ENOG4111UXR	0.8532111008961835	baseline	0.0102498975010249	0.2994622712434968	100000	False
N_LP.1233	0.8357177343349285	baseline	0.0102498975010249	0.445889352581884	100000	False
ENOG410XS3W	0.8098620559758236	endpoint	0.0102498975010249	0.2994622712434968	100000	False
N_LP.96	0.8366831970877793	baseline	0.0102598974010259	0.445889352581884	100000	False
K03734	0.8461551841269332	baseline	0.0102898971010289	0.2998942660146048	100000	False
P_LP.499	0.8066406715117944	endpoint	0.0102898971010289	0.445889352581884	100000	False
COG3079	0.8612975045014937	baseline	0.0102998970010299	0.2998942660146048	100000	False
K00094	0.8392184152824014	baseline	0.0103298967010329	0.3001022370728674	100000	False
P_AQ.47	0.842088068343581	baseline	0.0103298967010329	0.445889352581884	100000	False
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Lachnospiraceae.g_Anaerostipes.s_Anaerostipes.hadrus	0.8301286468803936	endpoint	0.0103498965010349	0.3001022370728674	100000	False
COG3710	0.8276184459344567	baseline	0.0103598964010359	0.3001022370728674	100000	False
P_LP.70	0.8302793073798581	endpoint	0.0103698963010369	0.445889352581884	100000	False
P_LP.1573	0.8305778865751361	baseline	0.0103798962010379	0.445889352581884	100000	False
ENOG4111UTW	0.8503678632513492	baseline	0.0103898961010389	0.3004602721375163	100000	False
N_LP.1981	0.8396054150522831	baseline	0.0103998960010399	0.445889352581884	100000	False
PF05167	0.8371877555873243	endpoint	0.0104898951010489	0.302447086113657	100000	False
PF11193	0.8369537865064568	endpoint	0.0105498945010549	0.302447086113657	100000	False
COG0417	0.8300721091784807	baseline	0.0105698943010569	0.302447086113657	100000	False
P_AQ.186	0.8165044953987846	endpoint	0.0106198938010619	0.445889352581884	100000	False
P_AQ.559	0.8364369020665738	baseline	0.0106198938010619	0.445889352581884	100000	False
k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Enterococcaceae.g_Enterococcus.s_Enterococcus.casseliflavus	0.8188524394769134	baseline	0.0106298937010629	0.302447086113657	100000	False
PF00240	0.8348883989602742	endpoint	0.0106598934010659	0.302447086113657	100000	False
ENOG410ZXW8	0.8444910934019589	endpoint	0.0106698933010669	0.302447086113657	100000	False
ENOG410ZR3Q	0.8333014489069671	endpoint	0.0106698933010669	0.302447086113657	100000	False
ENOG41126E4	0.8495202376758175	endpoint	0.0106798932010679	0.302447086113657	100000	False
PF07521	0.8271068089693625	endpoint	0.0107198928010719	0.302447086113657	100000	False
K01430	0.8452191600414356	endpoint	0.0107398926010739	0.302447086113657	100000	False
K13634	0.8541654681243046	baseline	0.0107398926010739	0.302447086113657	100000	False
ENOG410YVDY	0.8400860858182427	endpoint	0.0107898921010789	0.302447086113657	100000	False
PF17154	0.8534329004283505	baseline	0.0107898921010789	0.302447086113657	100000	False
K01046	0.8230719576479876	endpoint	0.0108198918010819	0.302447086113657	100000	False
N_AQ.648	0.8381820745382549	baseline	0.0108298917010829	0.445889352581884	100000	False
P_AQ.167	0.8134302083800765	endpoint	0.0108298917010829	0.445889352581884	100000	False
N_LP.1065	0.8314139273196062	endpoint	0.0108498915010849	0.445889352581884	100000	False
ENOG410Z41R	0.8302841156798675	endpoint	0.0108598914010859	0.302447086113657	100000	False
COG3517	0.8394278932087462	baseline	0.0108698913010869	0.302447086113657	100000	False
PF16653	0.8181173930314144	endpoint	0.0108998910010899	0.302447086113657	100000	False
K07637	0.8586679501522647	baseline	0.0108998910010899	0.302447086113657	100000	False
ENOG410Y57Z	0.8220936882979751	endpoint	0.0108998910010899	0.302447086113657	100000	False
PF11453	0.8332583647595505	baseline	0.0108998910010899	0.302447086113657	100000	False
K16139	0.8546742020703926	baseline	0.0109098909010909	0.302447086113657	100000	False
ENOG410Z4FU	0.7956895211210744	endpoint	0.0109398906010939	0.302447086113657	100000	False
K02504	0.8632068265867903	baseline	0.0109698903010969	0.302447086113657	100000	False
K14762	0.8404877343162631	baseline	0.0109798902010979	0.302447086113657	100000	False
P_AQ.1724	0.8283765529092936	baseline	0.0109798902010979	0.445889352581884	100000	False
K19139	0.810368279767599	endpoint	0.0109898901010989	0.302447086113657	100000	False
P_LP.2701	0.8193231011172962	endpoint	0.0109998900010999	0.445889352581884	100000	False
PF15714	0.84390963536861	endpoint	0.0110198898011019	0.302447086113657	100000	False
PF03746	0.8193350942333816	endpoint	0.0110298897011029	0.302447086113657	100000	False
PF00565	0.8660744648997853	baseline	0.0110398896011039	0.302447086113657	100000	False
K05805	0.8420347599610182	baseline	0.0110498895011049	0.302447086113657	100000	False
ENOG410YCCC	0.846495114463093	endpoint	0.0110698893011069	0.302447086113657	100000	False
PF16430	0.8236560998704496	endpoint	0.0110798892011079	0.302447086113657	100000	False
ENOG4111IKZ	0.844268450821277	endpoint	0.0110998890011099	0.302447086113657	100000	False
K03683	0.8339871979683086	baseline	0.0110998890011099	0.302447086113657	100000	False
ENOG410Y9YN	0.847905645541302	endpoint	0.0111298887011129	0.302447086113657	100000	False
N_LP.1217	0.8293929153089563	baseline	0.0111398886011139	0.445889352581884	100000	False
PF00689	0.8379269010769184	baseline	0.0111798882011179	0.302447086113657	100000	False
K05589	0.8521617530656312	baseline	0.0111898881011189	0.302447086113657	100000	False
N_LP.1394	0.8634204267294233	baseline	0.0111998880011199	0.445889352581884	100000	False
COG3311	0.8463150401285839	baseline	0.0112098879011209	0.302447086113657	100000	False
PF12700	0.823124088930928	endpoint	0.0112098879011209	0.302447086113657	100000	False
ENOG410Y9B6	0.8022276829752192	endpoint	0.0112098879011209	0.302447086113657	100000	False
P_AQ.182	0.8379584856371581	baseline	0.0112198878011219	0.445889352581884	100000	False
K00247	0.8303847935784857	baseline	0.0112198878011219	0.302447086113657	100000	False
COG4735	0.8577011416077646	baseline	0.0112198878011219	0.302447086113657	100000	False
P_LP.605	0.8249281763631754	endpoint	0.0112298877011229	0.445889352581884	100000	False
ENOG410YRPW	0.8538579899714965	endpoint	0.0112298877011229	0.302447086113657	100000	False
ENOG4111G9H	0.85468141661909	endpoint	0.0112398876011239	0.302447086113657	100000	False
ENOG4111NKX	0.8180453264457735	endpoint	0.0112398876011239	0.302447086113657	100000	False
P_AQ.1721	0.8102083776894037	endpoint	0.0112498875011249	0.445889352581884	100000	False
P_LP.2279	0.822281933603155	endpoint	0.0112598874011259	0.445889352581884	100000	False
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Clostridiales.bacterium..no.family.in.NCBI..g_Clostridiales.bacterium..no.genus.in.NCBI..s_Clostridiales.bacterium	0.813001937736461	endpoint	0.0113098869011309	0.3033972785272147	100000	False
N_AQ.1173	0.83209893541412	baseline	0.0113298867011329	0.445889352581884	100000	False
K20118	0.8270657548253068	endpoint	0.0113398866011339	0.3033972785272147	100000	False
ENOG410XRWQ	0.8106090656534682	endpoint	0.0113398866011339	0.3033972785272147	100000	False
K03324	0.8388160620197087	endpoint	0.0113798862011379	0.3033972785272147	100000	False
K12582	0.8347227785044162	baseline	0.0113898861011389	0.3033972785272147	100000	False
ENOG4111QEZ	0.8354139406550468	endpoint	0.0113998860011399	0.3033972785272147	100000	False
ENOG410YDSF	0.833836717670531	endpoint	0.0113998860011399	0.3033972785272147	100000	False
ENOG4111Q58	0.8354652348436133	baseline	0.0114198858011419	0.3034554053835437	100000	False
K02679	0.8498417820385238	baseline	0.0114398856011439	0.3035133511593233	100000	False
N_LP.1005	0.8385790760639965	baseline	0.0114498855011449	0.445889352581884	100000	False
COG1776	0.8209812247585945	endpoint	0.0114798852011479	0.3036287028434064	100000	False
K00303	0.8152672474241381	endpoint	0.0114798852011479	0.3036287028434064	100000	False
N_AQ.1338	0.827876623628114	endpoint	0.0114798852011479	0.445889352581884	100000	False
P_LP.1697	0.8319415791495683	baseline	0.0114798852011479	0.445889352581884	100000	False
P_LP.2385	0.7989422120617548	endpoint	0.0114798852011479	0.445889352581884	100000	False
K02854	0.8551878132181678	baseline	0.0114998850011499	0.3036861104257174	100000	False
PF13643	0.8180996033043134	endpoint	0.0115498845011549	0.304050950718563	100000	False
N_LP.1738	0.8261370279801543	baseline	0.0115698843011569	0.445889352581884	100000	False
PF06545	0.8429564189672045	baseline	0.0116498835011649	0.304050950718563	100000	False
PF17191	0.8040839544343321	endpoint	0.0116498835011649	0.304050950718563	100000	False
ENOG410XYP6	0.8561116638192923	baseline	0.0116598834011659	0.304050950718563	100000	False
COG0750	0.8354607070565334	endpoint	0.0116698833011669	0.304050950718563	100000	False
N_LP.628	0.8131190334258575	endpoint	0.0116998830011699	0.445889352581884	100000	False
PF00107	0.8492179478968553	baseline	0.0117098829011709	0.304050950718563	100000	False
ENOG4111KUD	0.8280434474093168	endpoint	0.0117398826011739	0.304050950718563	100000	False
ENOG410Y9BH	0.8199652457228688	endpoint	0.0117498825011749	0.304050950718563	100000	False
K12574	0.8550761388531083	endpoint	0.0117498825011749	0.304050950718563	100000	False
K03631	0.8465236151994161	baseline	0.0117598824011759	0.304050950718563	100000	False
COG4636	0.8178826247808376	endpoint	0.0117698823011769	0.304050950718563	100000	False
K07096	0.814685619596345	endpoint	0.0117698823011769	0.304050950718563	100000	False
ENOG4111RVU	0.8384936835128393	endpoint	0.0117898821011789	0.304050950718563	100000	False
ENOG410Z5P3	0.8497138896320974	endpoint	0.0117998820011799	0.304050950718563	100000	False
COG3543	0.8424059573916522	endpoint	0.0118198818011819	0.304050950718563	100000	False
P_LP.2260	0.8262619594684193	endpoint	0.0118298817011829	0.445889352581884	100000	False
COG3347	0.8499628209816473	endpoint	0.0118498815011849	0.304050950718563	100000	False
P_LP.1163	0.8395717993936356	baseline	0.0118498815011849	0.445889352581884	100000	False
P_AQ.1406	0.8294786481551608	baseline	0.0118598814011859	0.445889352581884	100000	False
COG1452	0.8385364638838568	baseline	0.0118698813011869	0.304050950718563	100000	False
ENOG410Z1MP	0.8353810243705867	endpoint	0.0118798812011879	0.304050950718563	100000	False
K16291	0.8571242317051123	baseline	0.0118798812011879	0.304050950718563	100000	False
K00627	0.832008614371595	baseline	0.0118898811011889	0.304050950718563	100000	False
ENOG410XT2P	0.8264063325612107	endpoint	0.0118898811011889	0.304050950718563	100000	False
N_AQ.515	0.8200062263174542	endpoint	0.0118998810011899	0.445889352581884	100000	False
P_LP.862	0.8167191509060227	endpoint	0.0118998810011899	0.445889352581884	100000	False
ENOG4111N5P	0.8245243261955739	baseline	0.0119198808011919	0.304050950718563	100000	False
N_AQ.961	0.8250498164182202	endpoint	0.0119198808011919	0.445889352581884	100000	False
N_LP.1262	0.8231068726490398	baseline	0.0119298807011929	0.445889352581884	100000	False
N_AQ.1005	0.8292665024055662	endpoint	0.0119398806011939	0.445889352581884	100000	False
N_LP.1835	0.8174498980995089	baseline	0.0119398806011939	0.445889352581884	100000	False
ENOG410YQKC	0.8229474988308858	endpoint	0.0119398806011939	0.304050950718563	100000	False
P_LP.76	0.8406180988289753	endpoint	0.0119698803011969	0.445889352581884	100000	False
P_LP.283	0.8293537174549309	endpoint	0.0119698803011969	0.445889352581884	100000	False
COG4086	0.8463366250970823	endpoint	0.0119798802011979	0.304050950718563	100000	False
P_LP.2341	0.8341236136786063	baseline	0.0119798802011979	0.445889352581884	100000	False
K09972	0.8423363972936952	baseline	0.0119898801011989	0.304050950718563	100000	False
PF16967	0.8377721208632526	baseline	0.0120098799012009	0.304050950718563	100000	False
PF16576	0.841065731847139	baseline	0.0120198798012019	0.304050950718563	100000	False
N_LP.2283	0.811910000899835	baseline	0.0120198798012019	0.445889352581884	100000	False
P_LP.9	0.8207380437237373	endpoint	0.0120598794012059	0.445889352581884	100000	False
k_Eukaryota.p_Streptophyta.c_Magnoliopsida.o_Rosales.f_Rosaceae.g_Unclassified.Rosaceae.s_Unclassified.Rosaceae	0.7841225858837906	endpoint	0.0120698793012069	0.304050950718563	100000	False
ENOG410YAYF	0.8200740105226257	endpoint	0.0120798792012079	0.304050950718563	100000	False
K02459	0.8250130349477346	baseline	0.0120798792012079	0.304050950718563	100000	False
PF03515	0.7953344288979336	baseline	0.0120798792012079	0.304050950718563	100000	False
PF09986	0.837657601278712	endpoint	0.0120898791012089	0.304050950718563	100000	False
P_LP.3242	0.809309537249998	baseline	0.0121498785012149	0.445889352581884	100000	False
PF07338	0.8312183306435794	baseline	0.0121498785012149	0.304050950718563	100000	False
COG0792	0.8424785394820158	baseline	0.0121598784012159	0.304050950718563	100000	False
ENOG410Y96R	0.8070758886201366	endpoint	0.0121598784012159	0.304050950718563	100000	False
P_AQ.1466	0.8113586395007821	endpoint	0.0121598784012159	0.445889352581884	100000	False
K07149	0.8255601465289766	endpoint	0.0121898781012189	0.304050950718563	100000	False
K08167	0.8262679304840204	baseline	0.0121998780012199	0.304050950718563	100000	False
ENOG410XTEX	0.808812801144181	endpoint	0.0122098779012209	0.304050950718563	100000	False
COG2227	0.8470539983183489	baseline	0.0122098779012209	0.304050950718563	100000	False
P_AQ.17	0.8364316908773028	baseline	0.0122298777012229	0.445889352581884	100000	False
P_LP.1736	0.8285598875023188	baseline	0.0122298777012229	0.445889352581884	100000	False
P_LP.3228	0.8111923209028378	endpoint	0.0122498775012249	0.445889352581884	100000	False
N_LP.421	0.8086274773247628	baseline	0.0122698773012269	0.445889352581884	100000	False
PF04277	0.8102758086275899	endpoint	0.0122898771012289	0.3045113444214394	100000	False
COG3866	0.8277049819670224	endpoint	0.0122898771012289	0.3045113444214394	100000	False
ENOG4110Z4K	0.8221451469349192	endpoint	0.0122998770012299	0.3045113444214394	100000	False
ENOG410YIJR	0.8438620351474901	endpoint	0.0122998770012299	0.3045113444214394	100000	False
ENOG410XNNB	0.8380190607706399	baseline	0.0123698763012369	0.3053566710709704	100000	False
PF01757	0.8643808147914186	baseline	0.0123698763012369	0.3053566710709704	100000	False
PF18906	0.8128340642333546	baseline	0.0123998760012399	0.3054586939679736	100000	False
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Oscillospiraceae.g_Massilimaliae.s_Unclassified.Massilimaliae	0.8172028920426272	endpoint	0.0124098759012409	0.3054586939679736	100000	False
K12296	0.807800611746793	endpoint	0.0124798752012479	0.3065418481261873	100000	False
ENOG410Y12H	0.8262178568734184	endpoint	0.0124898751012489	0.3065418481261873	100000	False
ENOG4111NI7	0.8386369307979182	endpoint	0.0125098749012509	0.3065909340906591	100000	False
P_LP.1272	0.8312401775772429	baseline	0.0125398746012539	0.4523201731545437	100000	False
N_LP.827	0.8385896390845011	baseline	0.0125498745012549	0.4523201731545437	100000	False
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Oscillospiraceae.g_Neobittarella.s_Neobittarella.massiliensis	0.8302773257297152	endpoint	0.0125798742012579	0.3075242398260949	100000	False
P_AQ.435	0.827492479352037	baseline	0.0125998740012599	0.4523201731545437	100000	False
ENOG410YKVF	0.8394675921272833	endpoint	0.0125998740012599	0.3075242398260949	100000	False
PF12641	0.8375342741553108	endpoint	0.0126098739012609	0.3075242398260949	100000	False
K04761	0.8642372354774316	baseline	0.0126398736012639	0.3075242398260949	100000	False
ENOG410Y97H	0.7972673623425546	endpoint	0.0126398736012639	0.3075242398260949	100000	False
COG3892	0.8444657905934074	baseline	0.0126898731012689	0.3075242398260949	100000	False
P_LP.2618	0.8319178551327283	endpoint	0.0126898731012689	0.4537141322135166	100000	False
K11184	0.8397766566359796	endpoint	0.0127498725012749	0.3075242398260949	100000	False
PF02368	0.8292898814336696	endpoint	0.0127898721012789	0.3075242398260949	100000	False
PF00331	0.8192763279700472	endpoint	0.0128298717012829	0.3075242398260949	100000	False
PF02511	0.8182496217028301	endpoint	0.0128398716012839	0.3075242398260949	100000	False
ENOG410Y4AA	0.8333728056633238	baseline	0.0128498715012849	0.3075242398260949	100000	False
ENOG411001J	0.8177644922333084	endpoint	0.0128498715012849	0.3075242398260949	100000	False
P_LP.167	0.8181693831178735	endpoint	0.0128498715012849	0.4557097855316267	100000	False
N_LP.540	0.8028415888369161	endpoint	0.0128598714012859	0.4557097855316267	100000	False
P_LP.1265	0.8210839243192571	baseline	0.0128998710012899	0.4557097855316267	100000	False
COG4100	0.8039337083774946	endpoint	0.0129098709012909	0.3075242398260949	100000	False
PF19538	0.8281639449046317	endpoint	0.0129198708012919	0.3075242398260949	100000	False
COG5405	0.8506194385231378	baseline	0.0129298707012929	0.3075242398260949	100000	False
ENOG4111RNG	0.8254198411830214	endpoint	0.0129298707012929	0.3075242398260949	100000	False
PF07456	0.8398699648291281	endpoint	0.0129298707012929	0.3075242398260949	100000	False
ENOG4112250	0.8317602403403953	endpoint	0.0129698703012969	0.3075242398260949	100000	False
COG3456	0.8253169156720677	baseline	0.0129798702012979	0.3075242398260949	100000	False
K15898	0.8224532699121048	endpoint	0.0129798702012979	0.3075242398260949	100000	False
ENOG4111ZFQ	0.8174404662998852	endpoint	0.0129798702012979	0.3075242398260949	100000	False
PF03480	0.8219323786757665	endpoint	0.0129998700012999	0.3075242398260949	100000	False
PF15976	0.8453561166421568	baseline	0.0129998700012999	0.3075242398260949	100000	False
P_AQ.958	0.8222266753836955	baseline	0.0130198698013019	0.4566634570808442	100000	False
N_AQ.91	0.8301380342281052	baseline	0.0130298697013029	0.4566634570808442	100000	False
PF03486	0.8425547209302024	endpoint	0.0130398696013039	0.3075242398260949	100000	False
ENOG410XXFZ	0.7980372533467274	endpoint	0.0130498695013049	0.3075242398260949	100000	False
