	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0001	0.6946024822719383	endpoint	0.3956760432395676	0.8919888487281858	100000	False
COG0002	0.5915767420182221	endpoint	0.7260827391726082	0.9602579622151942	100000	False
COG0003	0.6862981543889111	baseline	0.43819561804381957	0.898341879204686	100000	False
COG0004	0.7762057973109743	endpoint	0.23202767972320276	0.8825043886313273	100000	False
COG0005	0.5741026282317021	endpoint	0.7426925730742693	0.9634826208815537	100000	False
COG0006	0.7135205265663696	baseline	0.3711962880371196	0.8889753304047439	100000	False
COG0007	0.611153078021961	baseline	0.6163138368616314	0.9328243043303622	100000	False
COG0008	0.6400699357326081	endpoint	0.5713342866571335	0.9216449312994572	100000	False
COG0009	0.6413272703568967	baseline	0.5604243957560424	0.9192862432955424	100000	False
COG0010	0.5864236217323906	baseline	0.6988430115698843	0.9533776358386259	100000	False
COG0011	0.5756107108049182	baseline	0.7491825081749183	0.9641197808542818	100000	False
COG0012	0.8325037059968777	endpoint	0.15374846251537486	0.8825043886313273	100000	False
COG0013	0.59861024534951	baseline	0.6947030529694703	0.951857963729787	100000	False
COG0014	0.5861065805386949	baseline	0.7175528244717553	0.9576712820194528	100000	False
COG0015	0.5339840122903021	endpoint	0.8926310736892631	0.9847270128334986	100000	False
COG0016	0.6995331219575555	endpoint	0.44230557694423056	0.898341879204686	100000	False
COG0017	0.6764807946083707	endpoint	0.46720532794672054	0.8997455067846156	100000	False
COG0018	0.5805496623951688	endpoint	0.7299227007729923	0.9602579622151942	100000	False
COG0019	0.8087486303887295	endpoint	0.17374826251737482	0.8825043886313273	100000	False
COG0020	0.5241251058673921	baseline	0.9172808271917281	0.987563938037778	100000	False
COG0021	0.8771433756875481	baseline	0.09182908170918291	0.8825043886313273	100000	False
COG0022	0.7820329057997919	baseline	0.21370786292137078	0.8825043886313273	100000	False
COG0024	0.8730439277254675	endpoint	0.11155888441115588	0.8825043886313273	100000	False
COG0025	0.8663393439730092	baseline	0.11420885791142088	0.8825043886313273	100000	False
COG0026	0.579333259141404	baseline	0.7602623973760262	0.9658457935110386	100000	False
COG0027	0.6577543382571094	baseline	0.4874051259487405	0.9047464480799661	100000	False
COG0028	0.6613053668006147	baseline	0.4877051229487705	0.9047464480799661	100000	False
COG0029	0.8177782677275989	baseline	0.17573824261757381	0.8825043886313273	100000	False
COG0030	0.579661383461016	baseline	0.7460925390746093	0.9637729873838659	100000	False
COG0031	0.7816730568185264	endpoint	0.22198778012219877	0.8825043886313273	100000	False
COG0033	0.7165673639000407	baseline	0.3795262047379526	0.8902001930331405	100000	False
COG0034	0.6306625238823999	baseline	0.5533044669553304	0.9189539799814146	100000	False
COG0035	0.7440920656286227	endpoint	0.34892651073489267	0.8851051510274918	100000	False
COG0036	0.5252867526007938	baseline	0.9104808951910481	0.9873256393529082	100000	False
COG0037	0.7048419588114121	endpoint	0.3923760762392376	0.8919888487281858	100000	False
COG0038	0.5158879953968681	baseline	0.9484405155948441	0.9919407427182478	100000	False
COG0039	0.539036060883105	baseline	0.8608913910860891	0.9799226854029242	100000	False
COG0040	0.5142604965269834	baseline	0.94870051299487	0.9919407427182478	100000	False
COG0041	0.8305255839391235	endpoint	0.14233857661423385	0.8825043886313273	100000	False
COG0042	0.5419031822515576	baseline	0.8493615063849361	0.9785730825176707	100000	False
COG0043	0.6519596160252931	baseline	0.5343146568534315	0.9142337541172144	100000	False
COG0044	0.5430366498416934	baseline	0.8597114028859711	0.9796925353152302	100000	False
COG0045	0.7929908219156383	baseline	0.1918680813191868	0.8825043886313273	100000	False
COG0046	0.5742770396304016	endpoint	0.7402925970740293	0.9633588361190267	100000	False
COG0047	0.6480828164195449	baseline	0.5352446475535244	0.9145985306206574	100000	False
COG0048	0.5349097022270285	endpoint	0.8854111458885411	0.9837615699268005	100000	False
COG0049	0.9483143175870344	endpoint	0.026469735302646975	0.8825043886313273	100000	False
COG0050	0.6725599715464086	baseline	0.4823851761482385	0.9041850128844086	100000	False
COG0051	0.5638522441022	baseline	0.7781422185778142	0.9699433601642046	100000	False
COG0052	0.7362413415860647	baseline	0.34759652403475966	0.8849848309042667	100000	False
