	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0001	0.8717554510855138	endpoint	0.12856871431285688	0.3848024795099088	100000	False
COG0002	0.5832710031486997	endpoint	0.47248527514724853	0.7821791905513737	100000	False
COG0003	0.7063278295207276	baseline	0.2847871521284787	0.6037813744342019	100000	False
COG0004	0.9970944798349344	endpoint	0.07735922640773592	0.287322220541423	100000	False
COG0005	0.3005959221615665	endpoint	0.7015729842701574	0.9272328407737565	100000	False
COG0006	0.6215945600228368	baseline	0.35276647233527664	0.6727128664673944	100000	False
COG0007	0.5319007350662568	baseline	0.4206157938420616	0.7369971007624561	100000	False
COG0008	0.4804659934872113	endpoint	0.5555944440555595	0.8440912549490274	100000	False
COG0009	0.5004953178694177	baseline	0.5177248227517725	0.8165947685832892	100000	False
COG0010	0.3436476276663959	baseline	0.6613033869661303	0.9070688186659767	100000	False
COG0011	0.3059259141758993	baseline	0.7135128648713512	0.9314273932674529	100000	False
COG0012	0.9659704391574816	endpoint	0.06615933840661593	0.2640208155709739	100000	False
COG0013	0.417062327600267	baseline	0.6169238307616924	0.882243662661182	100000	False
COG0014	0.2302327915427581	baseline	0.7977120228797712	0.9589724662973507	100000	False
COG0015	0.2018079338537856	endpoint	0.8314916850831492	0.9679993077726252	100000	False
COG0016	0.7322148486062997	endpoint	0.33145668543314566	0.6516643923421188	100000	False
COG0017	0.5145355921308209	endpoint	0.4926250737492625	0.7973850500020135	100000	False
COG0018	0.3193783647217389	endpoint	0.7174928250717493	0.9328368046500298	100000	False
COG0019	1.0924252942059576	endpoint	0.03896961030389696	0.20053455356685101	100000	False
COG0020	0.1286002593859434	baseline	0.8860011399886001	0.9784380021863681	100000	False
COG0021	1.222279133650252	baseline	0.016309836901630983	0.14231836677534865	100000	False
COG0022	1.2628438984580614	baseline	0.005579944200557995	0.13256534410537157	100000	False
COG0024	1.1001800176739145	endpoint	0.04652953470465295	0.2196611875344661	100000	False
COG0025	1.038741713018673	baseline	0.07445925540744593	0.2809888863024568	100000	False
COG0026	0.3957905845963722	baseline	0.6427735722642773	0.8958646801716256	100000	False
COG0027	0.6993911592681133	baseline	0.2976770232297677	0.6187389431620569	100000	False
COG0028	0.6129110910824825	baseline	0.36240637593624064	0.6823106896002864	100000	False
COG0029	1.0191952669790263	baseline	0.06976930230697694	0.27132112943408765	100000	False
COG0030	0.302910528600097	baseline	0.7359626403735963	0.9383355268243725	100000	False
COG0031	0.7021570817066991	endpoint	0.2875171248287517	0.6063991068856027	100000	False
COG0033	0.8706063618403953	baseline	0.17765822341776583	0.46305317819048286	100000	False
COG0034	0.6153529263441581	baseline	0.34142658573414264	0.6622499151303602	100000	False
COG0035	0.893232831526181	endpoint	0.2069079309206908	0.5048363826632468	100000	False
COG0036	0.0402141843248183	baseline	0.962780372196278	0.9944838131970409	100000	False
COG0037	1.0735207315163888	endpoint	0.06051939480605194	0.2528395515652398	100000	False
COG0038	0.0853429053195183	baseline	0.9262707372926271	0.9874657721659401	100000	False
COG0039	0.0581753205163482	baseline	0.9439505604943951	0.9906719295502622	100000	False
COG0040	0.1116605926126677	baseline	0.901240987590124	0.9820969051643328	100000	False
COG0041	1.0749162537206658	endpoint	0.04697953020469795	0.2206237490974966	100000	False
COG0042	0.0578279985573639	baseline	0.944980550194498	0.990679856879196	100000	False
COG0043	0.7064518237647036	baseline	0.28329716702832974	0.6021965114181381	100000	False
COG0044	0.0406713499154496	baseline	0.963340366596334	0.9945797347699937	100000	False
COG0045	1.2412258943044951	baseline	0.013209867901320987	0.13613906182582672	100000	False
COG0046	0.3741624665660762	endpoint	0.6240637593624063	0.8855680878379485	100000	False
COG0047	0.3573613690751457	baseline	0.6700432995670044	0.9112047233614511	100000	False
COG0048	0.0306138420374636	endpoint	0.9730802691973081	0.9964538130392667	100000	False
COG0049	1.2596902423337002	endpoint	0.01020989790102099	0.13369855548756343	100000	False
COG0050	0.418017628597707	baseline	0.5955640443595565	0.8698544304215678	100000	False
COG0051	0.2593552081598625	baseline	0.7599924000759992	0.9474456964425453	100000	False
COG0052	1.1628506641528595	baseline	0.04132958670413296	0.20746528539428805	100000	False
COG0053	0.6948501388079503	endpoint	0.2854171458285417	0.6042896513234992	100000	False
COG0054	0.6823296829032005	endpoint	0.3143468565314347	0.6337164170079213	100000	False
COG0055	0.0055015222899544	baseline	0.995170048299517	0.9994637587451635	100000	False
COG0056	1.1452941473493934	endpoint	0.02918970810291897	0.17628046804600786	100000	False
COG0057	0.0807599533397377	baseline	0.926610733892661	0.9874657721659401	100000	False
COG0058	1.2692549577736254	endpoint	0.012009879901200988	0.13471419831256232	100000	False
COG0059	0.8384409087774618	baseline	0.17912820871791282	0.46538907551742054	100000	False
COG0060	1.0580529184607774	endpoint	0.06491935080649193	0.26141165538699224	100000	False
COG0061	0.4275435558249022	baseline	0.5969840301596984	0.8711813730046386	100000	False
COG0062	0.0132418662512566	endpoint	0.986270137298627	0.9983282531999398	100000	False
COG0063	1.2775077411823157	baseline	0.01781982180178198	0.14627712036132648	100000	False
COG0064	0.7919395580865985	endpoint	0.2194578054219458	0.5210516866116536	100000	False
COG0065	1.162451105416706	endpoint	0.024429755702442976	0.16274336475385245	100000	False
COG0066	0.9161783458090884	endpoint	0.09508904910950891	0.3226397955143955	100000	False
COG0067	0.0865424584684772	baseline	0.9252407475925241	0.9874626515113425	100000	False
COG0068	0.0549261511192194	baseline	0.947860521394786	0.9908300058103714	100000	False
COG0069	0.1256886820122297	baseline	0.8789612103878961	0.9766940441982042	100000	False
COG0070	0.2126449676934893	baseline	0.8027319726802732	0.9610109348727428	100000	False
COG0071	0.5901287180477586	endpoint	0.37427625723742763	0.6942598438547902	100000	False
COG0072	0.6847162160945433	endpoint	0.2999070009299907	0.620763970953414	100000	False
COG0073	1.3676204107836714	endpoint	0.003679963200367996	0.13256534410537157	100000	False
COG0074	1.0165542089698394	baseline	0.1055589444105559	0.3446063297128623	100000	False
COG0075	0.8731519659893625	baseline	0.14775852241477586	0.4187638789169512	100000	False
COG0076	0.8200948876900304	baseline	0.1810681893181068	0.46864222286207463	100000	False
COG0077	0.8293048365744567	baseline	0.1966480335196648	0.49086698171705273	100000	False
COG0078	0.4840375901060956	endpoint	0.5021449785502144	0.803774159007447	100000	False
COG0079	0.8178178030623927	endpoint	0.15963840361596385	0.43546222344021557	100000	False
COG0080	0.1048272699839737	endpoint	0.9014709852901471	0.9820969051643328	100000	False
COG0081	0.0915112444526884	endpoint	0.920320796792032	0.9867682417859686	100000	False
COG0082	0.3559784757470404	baseline	0.6627833721662784	0.9078476328953383	100000	False
COG0083	1.023778198333912	baseline	0.08691913080869192	0.3057327861575813	100000	False
COG0084	0.5420512281416086	baseline	0.47017529824701754	0.7806312364793303	100000	False
COG0085	1.283855350528126	endpoint	0.007309926900730993	0.13256534410537157	100000	False
COG0086	0.7167675174600313	baseline	0.2896571034289657	0.609027211789356	100000	False
COG0087	0.8186689047378034	baseline	0.2155378446215538	0.515988209056771	100000	False
COG0088	0.4420795923643019	endpoint	0.6101138988610114	0.8788163275461841	100000	False
COG0089	0.5518924364750813	baseline	0.49940500594994053	0.8022488475605625	100000	False
COG0090	0.6055268639873904	baseline	0.4143458565414346	0.7323392107990303	100000	False
COG0091	0.6753179509224889	baseline	0.3299967000329997	0.6501080027367665	100000	False
COG0092	0.1557815585923312	baseline	0.8657113428865711	0.9752872100908622	100000	False
COG0093	0.0204045437888218	baseline	0.981990180098199	0.9980370117708683	100000	False
COG0094	0.124059419042282	baseline	0.8886511134888652	0.9787214147773174	100000	False
COG0095	0.8252109559275098	baseline	0.1940980590194098	0.48719013251954124	100000	False
COG0096	0.0327159871838867	baseline	0.9721002789972101	0.9961966218735022	100000	False
COG0097	0.4206614378353637	endpoint	0.6037039629603704	0.8748417220609146	100000	False
COG0098	0.4154396805563793	baseline	0.6080739192608073	0.8778569414068551	100000	False
COG0099	0.5469115453607637	endpoint	0.46293537064629353	0.7744993780786089	100000	False
COG0100	0.2535265835026307	baseline	0.7735222647773522	0.9532888167247405	100000	False
COG0101	0.1419074172136778	endpoint	0.8720812791872081	0.9759952242976586	100000	False
