mode	microbiome-5-month-old	microbiome-12-month-old	microbiome (combined)	metabolites-5-month-old	metabolites-12-month-old	metabolites (combined)	everything (combined)
majority_vote	0.27238593696666286	0.5002226675573369	0.44766042388305055	0.3065828402366864	0.2347469220246238	0.3058531634149092	0.3991119691119691
mean_confidence	0.1808972503617945	0.20782442748091604	0.19897512810898638	0.19637139807897544	0.25430597771023306	0.2163579168123034	0.20355367335665622
unanimous_vote	0.15495940698905752	0.1555091978001138	0.15574478588177218	0.1307531380753138	0.16032064128256512	0.140893470790378	0.1518205756832834
