mode	microbiome-5-month-old	microbiome-12-month-old	microbiome (combined)	metabolites-5-month-old	metabolites-12-month-old	metabolites (combined)	everything (combined)
majority_vote	0.9602888086642599	0.8754871395167576	1.0	0.9388448471121178	0.9069767441860465	1.0	1.0
mean_confidence	0.20056157240272765	0.21219797349961028	0.20878688524590164	0.20838052095130238	0.2653276955602537	0.2282448377581121	0.21389184482925414
unanimous_vote	0.17609306056959487	0.1597817614964926	0.16550819672131148	0.14156285390713477	0.16913319238900634	0.15117994100294985	0.16174905678630164
