	p_0.8055551041134607_q_0.1_g_1	p_1.0795506927238254_q_8.383911078685804_g_1	p_0.5_q_1.895944090041435_g_1	p_19.0_q_8.483911078685804_g_2	p_7.305688086564288_q_7.517332462471247_g_2	p_19.0_q_9.122152261131532_g_1
p_0.8055551041134607_q_0.1_g_1	1.0	0.8603836530442035	0.8520804374015383	0.8529237327402465	0.8592623482531739	0.8367435826151423
p_1.0795506927238254_q_8.383911078685804_g_1	0.8603836530442035	1.0	0.9198498748957464	0.9107867667500695	0.8932999721990548	0.910675562969141
p_0.5_q_1.895944090041435_g_1	0.8520804374015383	0.9198498748957464	1.0	0.9303864331387267	0.90121397460847	0.9265777036419238
p_19.0_q_8.483911078685804_g_2	0.8529237327402465	0.9107867667500695	0.9303864331387267	1.0	0.9289129830414234	0.9598276341395607
p_7.305688086564288_q_7.517332462471247_g_2	0.8592623482531739	0.8932999721990548	0.90121397460847	0.9289129830414234	1.0	0.9340283569641368
p_19.0_q_9.122152261131532_g_1	0.8367435826151423	0.910675562969141	0.9265777036419238	0.9598276341395607	0.9340283569641368	1.0
