	p_0.8055551041134607_q_0.1_g_1	p_1.0795506927238254_q_8.383911078685804_g_1	p_0.5_q_1.895944090041435_g_1	p_19.0_q_8.483911078685804_g_2	p_7.305688086564288_q_7.517332462471247_g_2	p_19.0_q_9.122152261131532_g_1
p_0.8055551041134607_q_0.1_g_1	1.0	0.83727482284641	0.7856228122598822	0.8475198497396056	0.862887390079399	0.8035516093229744
p_1.0795506927238254_q_8.383911078685804_g_1	0.83727482284641	1.0	0.8750106719030137	0.9006232391360027	0.9147101511141467	0.9330658242977887
p_0.5_q_1.895944090041435_g_1	0.7856228122598822	0.8750106719030137	1.0	0.902330743618202	0.8528131136344232	0.8646802697857082
p_19.0_q_8.483911078685804_g_2	0.8475198497396056	0.9006232391360027	0.902330743618202	1.0	0.9133441475283872	0.9060872534790404
p_7.305688086564288_q_7.517332462471247_g_2	0.862887390079399	0.9147101511141467	0.8528131136344232	0.9133441475283872	1.0	0.9135148979766072
p_19.0_q_9.122152261131532_g_1	0.8035516093229744	0.9330658242977887	0.8646802697857082	0.9060872534790404	0.9135148979766072	1.0
