,0
COG0001,0.7334208244060286
COG0002,0.35815781990335666
COG0003,0.9774088924687827
COG0004,0.7886748700373442
COG0005,0.5950083627914999
COG0006,0.3329036032063706
COG0007,0.6522115069114645
COG0008,0.26025769087039474
COG0009,0.2653893974638393
COG0010,0.740930396762268
COG0011,0.7156634278164202
COG0012,0.35523532489553955
COG0013,0.29779480505257855
COG0014,0.36504836275043734
COG0015,0.30617355619328873
COG0016,0.36125866344317276
COG0017,0.519385243109543
COG0018,0.2432523992929035
COG0019,0.38870370991405423
COG0020,0.32708230507443453
COG0021,0.6319691884056166
COG0022,0.7989724726002418
COG0024,0.31349187263469996
COG0025,0.6215205995891541
COG0026,0.7036989148158006
COG0027,0.6308012622806681
COG0028,0.435728690604828
COG0029,0.4586757400108708
COG0030,0.4814381241127764
COG0031,0.3489618162901964
COG0033,0.724376707618592
COG0034,0.35287363640040986
COG0035,0.3587581093388067
COG0036,0.4041847305549957
COG0037,0.4042298128209438
COG0038,0.4267572160929516
COG0039,0.41791850228701316
COG0040,0.36416378969873264
COG0041,0.30163903466088793
COG0042,0.2714517960339121
COG0043,0.9320244700632739
COG0044,0.3445433324507326
COG0045,0.6289865875294233
COG0046,0.3296528338089957
COG0047,0.30307065488585433
COG0048,0.36424852603005553
COG0049,0.3587869797365911
COG0050,0.3869321755065798
COG0051,0.35685594074369686
COG0052,0.3824728008863408
COG0053,0.4615404460759351
COG0054,0.6445153402356731
COG0055,0.4469685417443932
COG0056,0.5088731314791518
COG0057,0.3689965998081654
COG0058,0.3111342799421834
COG0059,0.45205639877326803
COG0060,0.27179890748322516
COG0061,0.3700744246100472
COG0062,0.5656997626164659
COG0063,0.49777138500863843
COG0064,0.4524879245253113
COG0065,0.3926394331588155
COG0066,0.44328342288811196
COG0067,0.44000518790115334
COG0068,0.8117593496144949
COG0069,0.46246009734934523
COG0070,0.37096245201973854
COG0071,0.5166760484230937
COG0072,0.2797809862300747
COG0073,0.3306349680712448
COG0074,0.6568045539983342
COG0075,0.6840840764828721
COG0076,0.7483989753467584
COG0077,0.33578728276448383
COG0078,0.34682419368675615
COG0079,0.3573733503313081
COG0080,0.38414341562399024
COG0081,0.40091243191397347
COG0082,0.3394532401391175
COG0083,0.5748672241500267
COG0084,0.3363428390884104
COG0085,0.286168579066825
COG0086,0.33885099320951767
COG0087,0.3744911564201754
COG0088,0.3282467622536738
COG0089,0.40251707222320926
COG0090,0.3102471317148224
COG0091,0.3361976313173432
COG0092,0.3578023947386864
COG0093,0.3201227197485425
COG0094,0.38940120205396006
COG0095,0.6867765458505531
COG0096,0.40643081118170343
COG0097,0.40943134313382606
COG0098,0.3690332334540221
COG0099,0.353089748247599
COG0100,0.34979122728880696
COG0101,0.37458801488452154
COG0102,0.31769083988898905
COG0103,0.3175131293590579
COG0104,0.3220310185390664
COG0105,0.7580531429350365
COG0106,0.4703378427866254
COG0107,0.46808721845521206
COG0108,0.643193334206919
COG0109,0.9336804482599006
COG0110,0.49028908976245433
COG0111,0.40952342840200956
COG0112,0.4471585530709573
COG0113,0.6578971062252262
COG0114,0.7712662055707223
COG0115,0.3847776970764606
COG0116,0.5964654694531103
COG0117,0.6743231936661632
COG0118,0.39129270857322856
COG0119,0.39522866295110537
COG0120,0.6333947047523766
COG0121,0.9117466715489062
COG0122,0.6518192802658702
COG0123,0.9548987948837234
COG0124,0.2317683041790695
COG0125,0.5876664413602323
COG0126,0.26442532166153154
COG0127,0.4583283710065684
COG0128,0.3378988206505893
COG0129,0.3277895386517352
COG0130,0.45539360115474586
COG0131,0.4393194978773769
COG0132,0.6856422229602143
COG0133,0.5639264097451194
COG0134,0.5405540893102457
COG0135,0.5494060276566815
COG0136,0.3335640128540905
COG0137,0.25936247545425456
COG0138,0.3357260030090628
COG0139,0.40731805750837746
COG0140,0.374850787302572
COG0141,0.32443780152554924
COG0142,0.4024835799990268
COG0143,0.4347349617897351
COG0144,0.5076697665661509
COG0145,0.8360453607415989
COG0147,0.34670395057737174
COG0148,0.441295075451705
COG0149,0.5111538696660795
COG0150,0.42414147235013605
COG0151,0.3075677197368167
COG0152,0.4544955687525107
COG0153,0.37847010548557186
COG0154,0.5593997991000156
COG0155,0.8314227731990077
COG0156,0.7101143585173959
COG0157,0.4899018968971477
COG0158,0.9399278277514423
COG0159,0.34334986642997584
COG0160,0.8828081345831688
COG0161,0.757098101246207
COG0162,0.26126588548813245
COG0163,0.9099171564159366
COG0164,0.38320906824921847
COG0165,0.27826407726703517
COG0166,0.2949507522332725
COG0167,0.4737624198949096
COG0168,0.3929603704732122
COG0169,0.4592227440515863
COG0171,0.3869545455409778
COG0172,0.35217587114759813
COG0173,0.5178425448809563
COG0174,0.5512572174183922
COG0175,0.7711326933287733
COG0176,0.5846812324214645
COG0177,0.3375421006172439
COG0178,0.5742674674827535
COG0179,0.5512677471551153
COG0180,0.2964743987715708
COG0181,0.6661176053044325
COG0182,0.7478594872429124
COG0183,0.8156300647955198
COG0184,0.4369371657328758
COG0185,0.4815885888500567
COG0186,0.4391800887354949
COG0187,0.3639932200153995
COG0188,0.297636816388965
COG0189,0.8863307842083205
COG0190,0.3835177703256772
COG0191,0.3962010267915815
COG0192,0.4084408536779215
COG0193,0.3161485380328593
COG0194,0.3808652136425309
COG0195,0.24433924090524278
COG0196,0.48930941010654067
COG0197,0.3394936567278331
COG0198,0.3384914032363611
COG0199,0.5027148533857997
COG0200,0.36855103750285223
COG0201,0.4892943208431983
COG0202,0.34262422049906177
COG0203,0.31845177570222316
COG0204,0.5317292537684325
COG0205,0.4296026323696483
COG0206,0.4361241360854897
COG0207,0.42129607314723233
COG0208,0.487002457517371
COG0209,0.4248138991316727
COG0210,0.577314359456836
COG0211,0.39116864499988685
COG0212,0.4751027644292654
COG0213,0.6962144533941321
COG0214,0.5372442202337389
COG0215,0.27892112219981885
COG0216,0.24759751646828204
COG0217,0.31793948131087557
COG0218,0.4638086339963966
COG0219,0.40629721089630183
COG0220,0.3476761804485173
COG0221,0.6857848375725729
COG0222,0.3472385622800557
COG0223,0.2321515143294098
COG0224,0.42785990155757364
COG0225,0.6826376098921526
COG0226,0.3500186609707836
COG0227,0.5408511961683188
COG0228,0.49453019364662915
COG0229,0.667056122117298
COG0230,0.6022919026583459
COG0231,0.3097557600831778
COG0232,0.34471775775970354
COG0233,0.3531407524514131
COG0234,0.4213911317246391
COG0235,0.5694645605031635
COG0236,0.5360127723815652
COG0237,0.3752379009879457
COG0238,0.35916346452485304
COG0239,0.6708419227610611
COG0240,0.3448761409818553
COG0241,0.7976499516880788
COG0242,0.510815596655264
COG0243,0.7942654008800415
COG0244,0.3326089418427551
COG0245,0.26949866521950505
COG0246,0.6759408680150413
COG0247,0.791193421627074
COG0248,0.6688752167890422
COG0249,0.4617750548854214
COG0250,0.41232859389878984
COG0251,0.6332942793776901
COG0252,0.5601288554588739
COG0253,0.322964026903572
COG0254,0.5554814213003658
COG0255,0.48531496009811953
COG0256,0.3610118168185547
COG0257,0.7061838998391115
COG0258,0.34169310082859294
COG0259,0.820929232783201
COG0260,0.8629741008855759
COG0261,0.4773784963839168
COG0262,0.4896153674655712
COG0263,0.3691435699542634
COG0264,0.2898386837201413
COG0265,0.5077182392834158
COG0266,0.8268100967112705
COG0267,0.5937908114164788
COG0268,0.4822233945787213
COG0269,0.9026898967683405
COG0270,0.6736818683019196
COG0272,0.427551485145575
COG0274,0.5991561576671506
COG0275,0.38398929325051695
COG0276,0.908436785072812
COG0277,0.627961751733709
COG0279,0.7754610060697211
COG0280,0.4507039361084919
COG0281,0.5051136423852236
COG0282,0.4150793829575209
COG0283,0.34793617999728227
COG0284,0.500072771019716
COG0285,0.37429812194110484
COG0286,0.643944948983923
COG0287,0.571320812470419
COG0288,0.6545552830370642
COG0289,0.22946792610153163
COG0290,0.3483680453318691
COG0291,0.4776617657545037
COG0292,0.46159300858977326
COG0293,0.9287584898085356
COG0294,0.4505298058730143
COG0295,0.4538963877434204
COG0296,0.2687338809036249
COG0297,0.6247692839472063
COG0298,0.8229873846844792
COG0299,0.5626723600046714
COG0300,0.44588458785310064
COG0301,0.5538550488761019
COG0302,0.62011790094861
COG0303,0.7414396649421533
COG0304,0.589151636153169
COG0305,0.4192303441215539
COG0306,0.542927040725732
COG0307,0.6581807860408462
