,0
COG0001,0.7110624688064223
COG0002,0.3502352849998412
COG0003,0.9401428382313475
COG0004,0.7819725660920186
COG0005,0.5928067935206346
COG0006,0.32318599093199774
COG0007,0.6545608403014456
COG0008,0.25165348976499374
COG0009,0.40365361680095213
COG0010,0.674399028124329
COG0011,0.7025609093641946
COG0012,0.36076646564727793
COG0013,0.2878613793949876
COG0014,0.3602614469141129
COG0015,0.3023069207185112
COG0016,0.28209503141106174
COG0017,0.5771163394408176
COG0018,0.22530760124902377
COG0019,0.37758025866597844
COG0020,0.24218845885246496
COG0021,0.5120166053025178
COG0022,0.8192442939597531
COG0024,0.2982075163888245
COG0025,0.5973846257760861
COG0026,0.6419546818001693
COG0027,0.6199116793650855
COG0028,0.25731417559563907
COG0029,0.4455189748130069
COG0030,0.47538350659230016
COG0031,0.34432568650170764
COG0033,0.7093276474951921
COG0034,0.34811709682008757
COG0035,0.3568188654252356
COG0036,0.487160489791568
COG0037,0.3962371171161535
COG0038,0.4240783824575004
COG0039,0.4105584383049601
COG0040,0.38388216032104305
COG0041,0.28804553213027234
COG0042,0.26393766462939544
COG0043,0.8061994711979614
COG0044,0.3325972001261466
COG0045,0.593490856140966
COG0046,0.3232758198566235
COG0047,0.2848208013990263
COG0048,0.34056042827536276
COG0049,0.3637021910787931
COG0050,0.3075411167943244
COG0051,0.3291306814253317
COG0052,0.27804417981216
COG0053,0.4669601034117446
COG0054,0.5949182471714118
COG0055,0.43230971284879194
COG0056,0.4984724063054647
COG0057,0.30440511681373505
COG0058,0.3139349883521887
COG0059,0.44635368163486233
COG0060,0.2535034982871019
COG0061,0.29944133292163305
COG0062,0.5749073138962556
COG0063,0.48537940060414675
COG0064,0.44365183639356576
COG0065,0.38778180500504267
COG0066,0.44151871774087703
COG0067,0.35241976936421515
COG0068,0.8204592332365017
COG0069,0.32275748656589176
COG0070,0.3705176381641583
COG0071,0.5442049648183642
COG0072,0.2627672098253679
COG0073,0.28346605545716996
COG0074,0.7531927375880996
COG0075,0.7155102042807482
COG0076,0.7655603217547888
COG0077,0.32118154859133874
COG0078,0.3355517171474182
COG0079,0.3499704040827197
COG0080,0.31988989996064326
COG0081,0.2599507741438664
COG0082,0.32782524601676416
COG0083,0.5565199024900295
COG0084,0.3238667690417852
COG0085,0.2705436088558596
COG0086,0.32983023263729166
COG0087,0.3245812053792816
COG0088,0.31211763332332393
COG0089,0.39654626657338676
COG0090,0.3045357054452067
COG0091,0.30363168374822047
COG0092,0.35558287901651014
COG0093,0.3180220402366565
COG0094,0.37771010998691523
COG0095,0.6550527212208378
COG0096,0.3231363707812381
COG0097,0.3363942528108852
COG0098,0.3545218047470096
COG0099,0.34883024867409873
COG0100,0.34529445090881866
COG0101,0.3485049411659631
