,0
COG0001,0.7397884631415468
COG0002,0.35428732076558445
COG0003,0.9751745001207793
COG0004,0.7821160947710633
COG0005,0.5913669311019432
COG0006,0.3252904217304831
COG0007,0.6555324240010661
COG0008,0.2570693953727983
COG0009,0.4055420052127227
COG0010,0.7364481895937752
COG0011,0.7080657954749698
COG0012,0.3616816075547263
COG0013,0.29463841684051567
COG0014,0.36434756706010396
COG0015,0.30623559011778284
COG0016,0.35859205972943653
COG0017,0.5786029231607805
COG0018,0.23535983281240777
COG0019,0.38619511925323535
COG0020,0.3214227200400843
COG0021,0.6324615950522501
COG0022,0.8156378915287037
COG0024,0.308994781910578
COG0025,0.6052985019214021
COG0026,0.6876983425714599
COG0027,0.61998368374531
COG0028,0.42980585239581787
COG0029,0.45002409456604076
COG0030,0.48162643146352735
COG0031,0.3458171145077231
COG0033,0.7121415477563766
COG0034,0.35562808410567115
COG0035,0.37111912986925305
COG0036,0.48523586844899264
COG0037,0.40119932195322733
COG0038,0.42700265711319263
COG0039,0.4099545144659639
COG0040,0.38208072926057507
COG0041,0.2959592501300665
COG0042,0.27023347946329035
COG0043,0.9284062160802096
COG0044,0.34072196491907975
COG0045,0.6203878890583104
COG0046,0.3293402579878808
COG0047,0.2942957404043606
COG0048,0.3616588458248003
COG0049,0.3635658182021287
COG0050,0.37705648584546486
COG0051,0.3530646869471558
COG0052,0.3781209281428036
COG0053,0.46514431764110686
COG0054,0.6518735641065322
COG0055,0.4422260667667378
COG0056,0.5084277011797419
COG0057,0.36092481193934284
COG0058,0.31461600778682774
COG0059,0.4485834920876435
COG0060,0.265606980689254
COG0061,0.36459822774795364
COG0062,0.5728255877994878
COG0063,0.49495945895415594
COG0064,0.4461620877486619
COG0065,0.3942779981627541
COG0066,0.4452455959675278
COG0067,0.4407606021355693
COG0068,0.8185617145668624
COG0069,0.46077278076484174
COG0070,0.3716888212355638
COG0071,0.5404655072881591
COG0072,0.27447774383562457
COG0073,0.32812210652632107
COG0074,0.7473708219648232
COG0075,0.6996504825053361
COG0076,0.759623525869584
COG0077,0.32875548752865563
COG0078,0.3408085982115805
COG0079,0.36024234407633837
COG0080,0.38595485866357176
COG0081,0.40219493426800285
COG0082,0.3331253559571909
COG0083,0.5651124247796339
COG0084,0.32958019811597317
COG0085,0.28148573682032524
COG0086,0.33427378983283473
COG0087,0.36360733401448575
COG0088,0.3183844294998923
COG0089,0.3979783510038162
COG0090,0.30667743079713033
COG0091,0.3352916881456959
COG0092,0.35521026670312256
COG0093,0.3166947201937177
COG0094,0.39128136028478233
COG0095,0.6836428288366592
COG0096,0.4039729842698145
COG0097,0.405394538871811
COG0098,0.35967928302463587
COG0099,0.35296837238335743
COG0100,0.3462110561830336
COG0101,0.36477624415803894
COG0102,0.3158120061972471
COG0103,0.3139423022118831
COG0104,0.4009329445511046
COG0105,0.7709472458043088
COG0106,0.4647867812920368
COG0107,0.4608442071019102
COG0108,0.6515205543662126
COG0109,0.9244466368392522
COG0110,0.4927788827626144
COG0111,0.40125490185891244
COG0112,0.4403686414502175
COG0113,0.6658676120567018
COG0114,0.7652515629228647
COG0115,0.3826294804135369
COG0116,0.5956244620506527
COG0117,0.6780579446932106
COG0118,0.3864318766563571
COG0119,0.3967239608872061
COG0120,0.621628821895293
COG0121,0.903890281093146
COG0122,0.6588295455601033
COG0123,0.9560742754777416
COG0124,0.23331618732447273
COG0125,0.5775231764775383
COG0126,0.26169047361980574
COG0127,0.45747338115599123
COG0128,0.33779360122504415
COG0129,0.3247015102199747
COG0130,0.4472641227931397
COG0131,0.4340466639701202
COG0132,0.6934120588275048
COG0133,0.5691042465363092
COG0134,0.5393794806742043
COG0135,0.5434346515024492
COG0136,0.3272558378910161
COG0137,0.25988694371751836
COG0138,0.33450293543174925
COG0139,0.40795947684398903
COG0140,0.3645617694101123
COG0141,0.33057719087627846
COG0142,0.40609506185344063
COG0143,0.4275071502695194
COG0144,0.5142088909094171
COG0145,0.8398123176852943
COG0147,0.34679635562810884
COG0148,0.4427500815948208
COG0149,0.5165421693681671
COG0150,0.42501837435995365
COG0151,0.3047287828450334
COG0152,0.45113964656209515
COG0153,0.3783221225692131
COG0154,0.5532616209043597
COG0155,0.831359730434046
COG0156,0.7273106391170353
COG0157,0.47972457057219997
COG0158,0.9309086675712476
COG0159,0.3385430051773743
COG0160,0.8771582036546759
COG0161,0.7711240423670765
COG0162,0.2600519017224912
COG0163,0.9053243678229438
COG0164,0.38114704725003795
COG0165,0.27740012948337234
COG0166,0.29423480678796954
COG0167,0.46656984591638606
COG0168,0.3963342033618604
COG0169,0.45066857218952444
COG0171,0.38226864658434645
COG0172,0.34833665996201224
COG0173,0.5138515169748364
COG0174,0.5386971249443419
COG0175,0.7779983822018636
COG0176,0.56944719204523
COG0177,0.3356558116919551
COG0178,0.5738577649118065
COG0179,0.5583339343442064
COG0180,0.29270376521111463
COG0181,0.6672289686714566
COG0182,0.7489230513626092
COG0183,0.8035242388344099
COG0184,0.4287587968717141
COG0185,0.4778775110633114
COG0186,0.43745094430238496
COG0187,0.3621910672638241
COG0188,0.2924273282888679
COG0189,0.8756512232980235
COG0190,0.3845153243147607
COG0191,0.5399137760462511
COG0192,0.40788987391969583
COG0193,0.31609215955277475
COG0194,0.4128975433966229
COG0195,0.24002964727843829
COG0196,0.48539326872202293
