,0
COG0309,0.0
COG0310,0.0
COG0311,0.0
COG0312,0.0
COG0313,0.0
COG0315,0.0
COG0316,0.01834862385321101
COG0317,0.0
COG0318,0.0
COG0319,0.0
COG0320,0.0
COG0321,0.0
COG0322,0.0
COG0323,0.0
COG0324,0.0
COG0325,0.0
COG0326,0.0
COG0327,0.0
COG0328,0.0
COG0329,0.0
COG0330,0.0
COG0331,0.0
COG0332,0.0
COG0333,0.0
COG0334,0.0
COG0335,0.0
COG0336,0.0
COG0337,0.0
COG0338,0.0
COG0339,0.009174311926605505
COG0340,0.0
COG0341,0.0
COG0342,0.0
COG0343,0.0
COG0344,0.0
COG0345,0.0
COG0346,0.0
COG0347,0.0
COG0348,0.0
COG0349,0.0
COG0350,0.0
COG0351,0.0
COG0352,0.0
COG0353,0.0
COG0354,0.05504587155963303
COG0355,0.0
COG0356,0.0
COG0357,0.0
COG0358,0.0
COG0359,0.0
COG0360,0.0
COG0361,0.0
COG0362,0.0
COG0363,0.0
COG0364,0.0
COG0365,0.0
COG0366,0.0
COG0367,0.0
COG0368,0.0
COG0369,0.045871559633027525
COG0370,0.0
COG0371,0.0
COG0372,0.0
COG0373,0.0
COG0374,0.0
COG0375,0.0
COG0376,0.07339449541284404
COG0377,0.0
COG0378,0.0
COG0379,0.0
COG0380,0.009174311926605505
COG0381,0.0
COG0382,0.01834862385321101
COG0383,0.0
COG0384,0.0
COG0385,0.0
COG0386,0.0
COG0387,0.05504587155963303
COG0388,0.0
COG0389,0.0
COG0390,0.0
COG0391,0.0
COG0392,0.0
COG0393,0.0
COG0394,0.0
COG0395,0.0
COG0396,0.0
COG0397,0.03669724770642202
COG0398,0.0
COG0399,0.0
COG0400,0.045871559633027525
COG0401,0.22018348623853212
COG0402,0.0
COG0403,0.0
COG0404,0.0
COG0405,0.009174311926605505
COG0406,0.0
COG0407,0.0
COG0408,0.12844036697247707
COG0409,0.0
COG0410,0.0
COG0411,0.0
COG0412,0.07339449541284404
COG0413,0.0
COG0414,0.0
COG0415,0.06422018348623854
COG0416,0.0
COG0417,0.027522935779816515
COG0418,0.07339449541284404
COG0419,0.0
COG0420,0.0
COG0421,0.0
COG0422,0.0
COG0423,0.0
COG0424,0.0
COG0425,0.0
COG0426,0.0
COG0427,0.0
COG0428,0.0
COG0429,0.045871559633027525
COG0430,0.11926605504587157
COG0431,0.0
COG0432,0.0
COG0433,0.0
COG0434,0.0
COG0435,0.01834862385321101
COG0436,0.0
COG0437,0.0
COG0438,0.0
COG0439,0.0
COG0440,0.0
COG0441,0.0
COG0442,0.0
COG0443,0.0
COG0444,0.0
COG0445,0.0
COG0446,0.0
COG0447,0.0
COG0448,0.0
COG0449,0.0
COG0450,0.0
COG0451,0.0
COG0452,0.0
COG0454,0.0
COG0455,0.27522935779816515
COG0456,0.0
COG0457,0.0
COG0458,0.0
COG0459,0.0
COG0460,0.0
COG0461,0.0
COG0462,0.0
COG0463,0.0
COG0464,0.0
COG0465,0.0
COG0466,0.0
COG0468,0.0
COG0469,0.0
COG0470,0.0
COG0471,0.0
COG0472,0.0
COG0473,0.0
COG0474,0.0
COG0475,0.0
COG0476,0.0
COG0477,0.0
COG0479,0.0
COG0480,0.0
COG0481,0.0
COG0482,0.0
COG0483,0.0
COG0484,0.0
COG0486,0.0
COG0488,0.0
COG0489,0.0
COG0491,0.0
COG0492,0.0
COG0493,0.0
COG0494,0.0
COG0495,0.0
COG0496,0.0
COG0497,0.0
COG0498,0.0
COG0499,0.0
COG0500,0.0
COG0501,0.0
COG0502,0.0
COG0503,0.0
COG0504,0.0
COG0505,0.0
COG0506,0.0
COG0507,0.0
COG0508,0.0
COG0509,0.0
COG0510,0.0
COG0511,0.0
COG0512,0.0
COG0513,0.0
COG0514,0.0
COG0515,0.0
COG0516,0.0
COG0517,0.0
COG0518,0.0
COG0519,0.0
COG0520,0.0
COG0521,0.0
COG0522,0.0
COG0523,0.0
COG0524,0.0
COG0525,0.0
COG0526,0.0
COG0527,0.0
COG0528,0.0
COG0529,0.0
COG0530,0.0
COG0531,0.0
COG0532,0.0
COG0533,0.0
COG0534,0.0
COG0535,0.0
COG0536,0.0
COG0537,0.0
COG0538,0.0
COG0539,0.0
COG0540,0.0
COG0541,0.0
COG0542,0.0
COG0543,0.0
COG0544,0.0
COG0545,0.0
COG0546,0.0
COG0547,0.0
COG0548,0.0
COG0549,0.0
COG0550,0.0
COG0551,0.0
COG0552,0.0
COG0553,0.0
COG0554,0.0
COG0555,0.009174311926605505
COG0556,0.0
COG0557,0.0
COG0558,0.0
COG0559,0.0
COG0560,0.0
COG0561,0.0
COG0562,0.0
COG0563,0.0
COG0564,0.0
COG0565,0.045871559633027525
COG0566,0.0
COG0567,0.009174311926605505
COG0568,0.0
COG0569,0.0
COG0571,0.0
COG0572,0.0
COG0573,0.0
COG0574,0.0
COG0575,0.0
COG0576,0.0
COG0577,0.0
COG0578,0.0
COG0579,0.0
COG0580,0.0
COG0581,0.0
COG0582,0.0
COG0583,0.0
COG0584,0.0
COG0585,0.07339449541284404
COG0586,0.0
COG0587,0.0
COG0588,0.0
COG0589,0.0
COG0590,0.0
COG0591,0.0
COG0592,0.0
COG0593,0.0
COG0594,0.0
COG0595,0.0
COG0596,0.0
COG0597,0.0
COG0598,0.0
COG0599,0.0
COG0600,0.0
COG0601,0.0
COG0602,0.0
COG0603,0.0
COG0604,0.0
COG0605,0.0
COG0606,0.0
COG0607,0.0
COG0608,0.0
COG0609,0.0
COG0610,0.0
COG0611,0.009174311926605505
COG0612,0.0
COG0613,0.0
COG0614,0.0
COG0615,0.0
COG0616,0.0
COG0617,0.0
COG0618,0.0
COG0619,0.0
COG0620,0.0
COG0621,0.0
COG0622,0.0
COG0623,0.009174311926605505
COG0624,0.0
COG0625,0.009174311926605505
COG0626,0.0
COG0627,0.0
COG0628,0.0
COG0629,0.0
COG0630,0.05504587155963303
COG0631,0.0
COG0632,0.0
COG0633,0.01834862385321101
COG0634,0.0
COG0635,0.0
COG0636,0.0
COG0637,0.0
COG0639,0.0
COG0640,0.0
COG0641,0.0
COG0642,0.0
COG0643,0.0
COG0644,0.0
COG0645,0.6330275229357798
COG0646,0.0
COG0647,0.0
COG0648,0.0
COG0649,0.009174311926605505
COG0650,0.009174311926605505
COG0651,0.009174311926605505
COG0652,0.0
COG0653,0.0
COG0654,0.027522935779816515
COG0655,0.0
COG0656,0.0
COG0657,0.0
COG0658,0.0
COG0659,0.0
COG0661,0.0
COG0662,0.0
COG0663,0.0
COG0664,0.0
COG0665,0.0
COG0666,0.009174311926605505
COG0667,0.0
COG0668,0.0
COG0669,0.0
COG0670,0.0
COG0671,0.0
COG0672,0.0
COG0673,0.0
COG0674,0.0
COG0675,0.0
COG0676,0.0
COG0677,0.0
COG0679,0.0
COG0680,0.0
COG0681,0.0
COG0682,0.0
COG0683,0.0
COG0684,0.0
COG0685,0.0
COG0686,0.0
COG0687,0.0
COG0688,0.0
COG0689,0.0
COG0691,0.0
COG0692,0.0
COG0693,0.0
COG0695,0.0
COG0696,0.0
COG0697,0.0
COG0698,0.0
COG0699,0.03669724770642202
COG0700,0.0
COG0701,0.0
COG0702,0.0
COG0703,0.0
COG0704,0.0
COG0705,0.0
COG0706,0.0
COG0707,0.0
COG0708,0.0
COG0709,0.0
COG0710,0.0
COG0711,0.0
COG0712,0.0
COG0713,0.01834862385321101
COG0714,0.0
COG0715,0.0
COG0716,0.0
COG0717,0.0
COG0718,0.0
COG0719,0.0
COG0720,0.0
COG0721,0.0
COG0722,0.0
COG0724,0.09174311926605505
COG0725,0.0
COG0726,0.0
COG0727,0.0
COG0728,0.0
COG0729,0.045871559633027525
COG0730,0.0
COG0731,0.09174311926605505
COG0732,0.0
COG0733,0.0
COG0735,0.0
COG0736,0.0
COG0737,0.0
COG0738,0.0
COG0739,0.0
COG0740,0.0
COG0741,0.0
COG0742,0.0
COG0743,0.0
COG0744,0.0
COG0745,0.0
COG0746,0.0
COG0747,0.0
COG0749,0.0
COG0750,0.0
COG0751,0.0
COG0752,0.0
COG0753,0.0
COG0754,0.009174311926605505
COG0755,0.009174311926605505
COG0756,0.0
COG0757,0.0
COG0758,0.0
COG0759,0.0
COG0760,0.0
COG0761,0.0
COG0762,0.0
COG0763,0.0
COG0764,0.0
COG0765,0.0
COG0766,0.0
COG0767,0.0
COG0768,0.0
COG0769,0.0
COG0770,0.0
COG0771,0.0
COG0772,0.0
COG0773,0.0
COG0774,0.0
COG0775,0.0
COG0776,0.0
COG0777,0.0
COG0778,0.0
COG0779,0.0
COG0780,0.0
COG0781,0.0
COG0782,0.0
COG0783,0.0
COG0784,0.0
COG0785,0.0
COG0786,0.0
COG0787,0.0
COG0788,0.009174311926605505
COG0789,0.0
COG0790,0.009174311926605505
COG0791,0.0
COG0792,0.0
COG0793,0.0
COG0794,0.0
COG0795,0.0
COG0796,0.0
COG0797,0.01834862385321101
COG0798,0.03669724770642202
COG0799,0.0
COG0800,0.0
COG0801,0.0
COG0802,0.0
COG0803,0.0
COG0804,0.0
COG0805,0.0
COG0806,0.0
COG0807,0.0
COG0809,0.0
COG0810,0.027522935779816515
COG0811,0.0
COG0812,0.0
COG0813,0.0
COG0814,0.0
COG0815,0.03669724770642202
COG0816,0.0
COG0817,0.0
COG0818,0.0
COG0819,0.0
COG0820,0.0
COG0821,0.0
COG0822,0.0
COG0823,0.009174311926605505
COG0824,0.0
COG0825,0.0
COG0826,0.0
COG0827,0.0
COG0829,0.027522935779816515
COG0830,0.03669724770642202
COG0831,0.0
COG0832,0.05504587155963303
COG0833,0.0
COG0834,0.0
COG0835,0.0
COG0836,0.0
COG0837,0.09174311926605505
COG0838,0.03669724770642202
COG0839,0.045871559633027525
COG0840,0.0
COG0841,0.0
COG0842,0.0
COG0843,0.01834862385321101
COG0845,0.0
COG0846,0.0
COG0847,0.0
COG0848,0.027522935779816515
COG0849,0.0
COG0850,0.0
COG0852,0.009174311926605505
COG0853,0.0
COG0854,0.01834862385321101
COG0855,0.0
COG0857,0.0
COG0858,0.0
COG0859,0.0
COG0860,0.0
COG0861,0.0
COG0863,0.0
COG0864,0.009174311926605505
COG1001,0.0
COG1002,0.0
COG1003,0.0
COG1004,0.0
COG1005,0.0
COG1007,0.009174311926605505
COG1008,0.01834862385321101
COG1009,0.009174311926605505
COG1010,0.0
COG1011,0.0
COG1012,0.0
COG1013,0.0
COG1014,0.0
COG1015,0.0
COG1018,0.009174311926605505
COG1020,0.0
COG1021,0.01834862385321101
COG1022,0.0
COG1023,0.045871559633027525
COG1024,0.0
COG1025,0.027522935779816515
COG1026,0.0
COG1027,0.0
COG1028,0.0
COG1030,0.045871559633027525
COG1032,0.0
COG1033,0.0
COG1034,0.0
COG1038,0.0
COG1039,0.0
COG1040,0.0
COG1042,0.009174311926605505
COG1043,0.0
COG1044,0.0
COG1045,0.0
COG1047,0.009174311926605505
COG1048,0.0
COG1049,0.03669724770642202
COG1051,0.0
COG1052,0.0
COG1053,0.0
COG1054,0.027522935779816515
COG1055,0.0
COG1057,0.0
COG1058,0.0
COG1060,0.0
COG1061,0.0
COG1062,0.01834862385321101
COG1063,0.0
COG1064,0.009174311926605505
COG1066,0.0
COG1067,0.0
COG1069,0.009174311926605505
COG1070,0.0
COG1071,0.0
COG1072,0.0
COG1073,0.0
COG1074,0.0
COG1075,0.027522935779816515
COG1076,0.01834862385321101
COG1077,0.0
COG1078,0.0
COG1079,0.0
COG1080,0.0
COG1082,0.0
COG1083,0.009174311926605505
COG1085,0.0
COG1086,0.0
COG1087,0.0
COG1088,0.0
COG1089,0.0
COG1090,0.045871559633027525
COG1091,0.0
COG1092,0.0
COG1098,0.0
COG1099,0.5412844036697247
COG1101,0.0
COG1104,0.0
COG1105,0.0
COG1106,0.0
COG1108,0.0
COG1109,0.0
COG1112,0.0
COG1113,0.0
COG1114,0.0
COG1115,0.0
COG1116,0.0
COG1117,0.0
COG1118,0.0
COG1119,0.0
COG1120,0.0
COG1121,0.0
COG1122,0.0
COG1123,0.0
COG1124,0.009174311926605505
COG1125,0.0
COG1126,0.0
COG1127,0.0
COG1129,0.0
COG1131,0.0
COG1132,0.0
COG1133,0.06422018348623854
COG1134,0.0
COG1135,0.0
COG1136,0.0
COG1137,0.0
COG1138,0.009174311926605505
COG1139,0.0
COG1140,0.0
COG1142,0.0
COG1143,0.009174311926605505
COG1145,0.0
COG1146,0.0
COG1148,0.10091743119266056
COG1151,0.0
COG1152,0.045871559633027525
COG1154,0.0
COG1155,0.0
COG1156,0.0
COG1157,0.0
COG1158,0.0
COG1159,0.0
COG1160,0.0
COG1161,0.0
COG1162,0.0
COG1164,0.0
COG1165,0.0
COG1166,0.01834862385321101
COG1167,0.0
COG1168,0.0
COG1169,0.0
COG1171,0.0
COG1172,0.0
COG1173,0.0
COG1174,0.0
COG1175,0.0
COG1176,0.0
COG1177,0.0
COG1178,0.0
COG1179,0.0
COG1180,0.0
COG1181,0.0
COG1182,0.0
COG1183,0.0
COG1185,0.0
COG1186,0.0
COG1187,0.0
COG1188,0.0
COG1189,0.0
COG1190,0.0
COG1191,0.0
COG1192,0.0
COG1193,0.0
COG1194,0.0
COG1195,0.0
COG1196,0.0
COG1197,0.0
COG1198,0.0
COG1199,0.0
COG1200,0.0
COG1201,0.0
COG1203,0.0
COG1204,0.2018348623853211
COG1205,0.0
COG1206,0.0
COG1207,0.0
COG1208,0.0
COG1209,0.0
COG1210,0.0
COG1211,0.0
COG1212,0.0
COG1213,0.03669724770642202
COG1214,0.0
COG1215,0.0
COG1216,0.0
COG1217,0.0
COG1218,0.01834862385321101
COG1219,0.0
COG1220,0.0
COG1221,0.0
COG1225,0.0
COG1226,0.0
COG1227,0.0
COG1228,0.0
COG1230,0.0
COG1232,0.0
COG1233,0.01834862385321101
COG1234,0.0
COG1235,0.0
COG1236,0.0
COG1237,0.009174311926605505
COG1238,0.009174311926605505
COG1239,0.027522935779816515
COG1240,0.1743119266055046
COG1242,0.0
COG1243,0.01834862385321101
COG1246,0.045871559633027525
COG1247,0.0
COG1249,0.0
COG1250,0.0
COG1251,0.0
COG1252,0.0
COG1253,0.0
COG1254,0.0
COG1256,0.0
COG1257,0.027522935779816515
COG1259,0.027522935779816515
COG1260,0.03669724770642202
COG1262,0.009174311926605505
COG1263,0.0
COG1264,0.0
COG1266,0.0
COG1267,0.0
COG1268,0.0
COG1269,0.0
COG1270,0.0
COG1271,0.0
COG1272,0.0
COG1274,0.0
COG1275,0.0
COG1276,0.10091743119266056
COG1277,0.0
COG1278,0.0
COG1279,0.0
COG1280,0.0
COG1281,0.0
COG1282,0.0
COG1283,0.0
COG1284,0.0
COG1285,0.0
COG1286,0.009174311926605505
COG1288,0.0
COG1289,0.01834862385321101
COG1291,0.0
COG1292,0.0
COG1293,0.0
COG1294,0.0
COG1295,0.0
COG1296,0.0
COG1297,0.0
COG1298,0.0
COG1299,0.0
COG1300,0.1834862385321101
COG1301,0.0
COG1302,0.0
COG1304,0.0
COG1305,0.0
COG1306,0.10091743119266056
COG1307,0.0
COG1309,0.0
COG1310,0.1926605504587156
COG1312,0.0
COG1313,0.0
COG1315,0.11009174311926606
COG1316,0.0
COG1319,0.0
COG1321,0.0
COG1322,0.0
COG1323,0.0
COG1327,0.0
COG1328,0.0
COG1329,0.0
COG1330,0.01834862385321101
COG1331,0.027522935779816515
COG1332,0.22018348623853212
COG1334,0.5229357798165137
COG1335,0.0
COG1338,0.0
COG1342,0.009174311926605505
COG1343,0.0
COG1344,0.0
COG1345,0.009174311926605505
COG1346,0.0
COG1347,0.05504587155963303
COG1348,0.01834862385321101
COG1349,0.0
COG1350,0.009174311926605505
COG1351,0.009174311926605505
COG1353,0.12844036697247707
COG1354,0.0
COG1355,0.3119266055045872
COG1357,0.0
COG1358,0.0
COG1359,0.009174311926605505
COG1360,0.0
COG1362,0.0
COG1363,0.0
COG1364,0.0
COG1366,0.009174311926605505
COG1368,0.0
COG1373,0.0
COG1376,0.0
COG1377,0.0
COG1378,0.01834862385321101
COG1379,0.027522935779816515
COG1380,0.0
COG1381,0.0
COG1385,0.0
COG1386,0.0
COG1387,0.0
COG1388,0.0
COG1391,0.0
COG1392,0.0
COG1393,0.0
COG1394,0.0
COG1396,0.0
COG1397,0.0
COG1399,0.0
COG1401,0.0
COG1402,0.0
COG1403,0.009174311926605505
COG1404,0.0
COG1408,0.0
COG1409,0.0
COG1410,0.0
COG1414,0.0
COG1418,0.0
COG1419,0.28440366972477066
COG1420,0.0
COG1424,0.1926605504587156
COG1426,0.0
COG1428,0.1559633027522936
COG1429,0.01834862385321101
COG1432,0.0
COG1434,0.0
COG1435,0.0
COG1436,0.009174311926605505
COG1438,0.0
COG1440,0.0
COG1441,0.11926605504587157
COG1442,0.0
COG1444,0.05504587155963303
COG1445,0.0
COG1446,0.0
COG1447,0.0
COG1448,0.0
COG1449,0.06422018348623854
COG1450,0.03669724770642202
COG1451,0.0
COG1452,0.027522935779816515
COG1453,0.0
COG1454,0.0
COG1455,0.0
COG1456,0.05504587155963303
COG1457,0.0
COG1459,0.0
COG1461,0.0
COG1463,0.009174311926605505
COG1464,0.0
COG1466,0.0
COG1468,0.0
COG1469,0.3486238532110092
COG1470,0.11926605504587157
COG1472,0.0
COG1473,0.0
COG1475,0.0
COG1476,0.0
COG1477,0.0
COG1479,0.0
COG1480,0.0
COG1481,0.0
COG1482,0.0
COG1484,0.0
COG1485,0.06422018348623854
COG1486,0.0
COG1487,0.01834862385321101
COG1488,0.0
COG1489,0.0
COG1490,0.0
COG1492,0.0
COG1493,0.0
COG1494,0.009174311926605505
COG1495,0.08256880733944955
COG1496,0.0
COG1501,0.0
COG1502,0.0
COG1505,0.4036697247706422
COG1506,0.0
COG1507,0.027522935779816515
COG1508,0.0
COG1509,0.009174311926605505
COG1511,0.0
COG1512,0.0
COG1515,0.08256880733944955
COG1516,0.009174311926605505
COG1518,0.0
COG1519,0.0
COG1520,0.01834862385321101
COG1521,0.0
COG1522,0.0
COG1523,0.0
COG1524,0.0
COG1525,0.027522935779816515
COG1526,0.0
COG1527,0.0
COG1528,0.0
COG1529,0.0
COG1530,0.0
COG1533,0.0
COG1534,0.0
COG1536,0.0
COG1538,0.0
COG1539,0.0
COG1540,0.0
COG1541,0.0
COG1544,0.0
COG1546,0.0
COG1553,0.09174311926605505
COG1554,0.0
COG1555,0.0
COG1556,0.03669724770642202
COG1558,0.0
COG1559,0.0
COG1560,0.0
COG1561,0.0
COG1562,0.1651376146788991
COG1564,0.0
COG1565,0.5137614678899083
COG1566,0.0
COG1567,0.23853211009174313
COG1570,0.0
COG1573,0.0
COG1574,0.009174311926605505
COG1575,0.0
COG1576,0.0
COG1577,0.01834862385321101
COG1584,0.0
COG1585,0.08256880733944955
COG1586,0.0
COG1587,0.0
COG1589,0.0
COG1592,0.0
COG1593,0.0
COG1595,0.0
COG1596,0.0
COG1597,0.0
COG1598,0.11009174311926606
COG1600,0.0
COG1605,0.0
COG1606,0.0
COG1607,0.0
COG1609,0.0
COG1610,0.0
COG1611,0.0
COG1613,0.0
COG1614,0.045871559633027525
COG1615,0.0
COG1619,0.0
COG1620,0.0
COG1621,0.0
COG1622,0.045871559633027525
COG1623,0.03669724770642202
COG1624,0.0
COG1625,0.0
COG1626,0.027522935779816515
COG1629,0.0
COG1633,0.027522935779816515
COG1635,0.46788990825688076
COG1636,0.0
COG1637,0.027522935779816515
COG1638,0.0
COG1640,0.0
COG1641,0.0
COG1643,0.0
COG1648,0.0
COG1649,0.009174311926605505
COG1651,0.0
COG1652,0.0
COG1653,0.0
COG1654,0.0
COG1655,0.3853211009174312
COG1658,0.0
COG1660,0.0
COG1661,0.0
COG1662,0.11009174311926606
COG1663,0.0
COG1664,0.07339449541284404
COG1666,0.0
COG1668,0.0
COG1669,0.30275229357798167
COG1670,0.0
COG1671,0.009174311926605505
COG1672,0.11926605504587157
COG1674,0.0
COG1678,0.01834862385321101
COG1679,0.1834862385321101
COG1680,0.0
COG1682,0.0
COG1683,0.0
COG1684,0.0
COG1686,0.0
COG1687,0.0
COG1690,0.0
COG1691,0.0
COG1692,0.0
COG1694,0.0
COG1695,0.0
COG1696,0.0
COG1699,0.07339449541284404
COG1700,0.47706422018348627
COG1702,0.0
COG1703,0.0
COG1704,0.0
COG1705,0.0
COG1706,0.12844036697247707
COG1708,0.0
COG1712,0.06422018348623854
COG1713,0.0
COG1714,0.06422018348623854
COG1715,0.10091743119266056
COG1716,0.0
COG1720,0.0
COG1721,0.01834862385321101
COG1722,0.0
COG1725,0.0
COG1726,0.07339449541284404
COG1728,0.3302752293577982
COG1729,0.07339449541284404
COG1732,0.0
COG1733,0.0
COG1734,0.01834862385321101
COG1735,0.009174311926605505
COG1737,0.0
COG1738,0.009174311926605505
COG1739,0.0
COG1740,0.0
COG1741,0.0
COG1742,0.07339449541284404
COG1743,0.5137614678899083
COG1744,0.0
COG1748,0.0
COG1749,0.07339449541284404
COG1752,0.009174311926605505
COG1754,0.0
COG1755,0.6146788990825688
COG1757,0.0
COG1758,0.0
COG1760,0.0
COG1762,0.0
COG1763,0.0
COG1765,0.0
COG1766,0.009174311926605505
COG1767,0.01834862385321101
COG1768,0.0
COG1770,0.0
COG1773,0.0
COG1774,0.0
COG1775,0.0
COG1776,0.027522935779816515
COG1778,0.0
COG1780,0.0
COG1781,0.0
COG1783,0.0
COG1785,0.0
COG1788,0.009174311926605505
COG1791,0.5321100917431193
COG1792,0.0
COG1793,0.009174311926605505
COG1794,0.0
COG1797,0.0
COG1799,0.0
COG1801,0.09174311926605505
COG1802,0.0
COG1803,0.0
COG1804,0.0
COG1805,0.06422018348623854
COG1806,0.0
COG1807,0.0
COG1808,0.0
COG1811,0.0
COG1814,0.009174311926605505
COG1815,0.0
COG1816,0.0
COG1819,0.009174311926605505
COG1820,0.0
COG1823,0.0
COG1825,0.0
COG1826,0.045871559633027525
COG1827,0.0
COG1830,0.009174311926605505
COG1834,0.03669724770642202
COG1835,0.0
COG1837,0.0
COG1838,0.0
COG1840,0.0
COG1841,0.0
COG1842,0.01834862385321101
COG1843,0.10091743119266056
COG1845,0.10091743119266056
COG1846,0.0
COG1847,0.0
COG1850,0.027522935779816515
COG1852,0.05504587155963303
COG1853,0.0
COG1854,0.0
