	hit_fraction_z	mean_z	median_z	max_z	mean_prob	median_prob	mean_confidence	median_confidence	hit_fraction_prob	direction
N_LP.186	0.14285714285714285	0.2228466066811255	0.23931941330631193	2.2981473736083458	0.44269320830256426	0.3678594738893717	0.5573067916974357	0.6321405261106283	0.5714285714285714	baseline
N_LP.1860	0.14285714285714285	0.18658353781292952	0.09275338823987173	2.6163215244273683	0.4614201379544787	0.4569153527413538	0.5385798620455213	0.5430846472586461	0.7142857142857143	endpoint
N_LP.1861	0.0	0.5580690915352423	0.6043944047712827	1.4749378603989673	0.6529851223851074	0.737331618287388	0.6529851223851074	0.737331618287388	0.7142857142857143	endpoint
N_LP.1862	0.0	0.20533841691134977	0.056244432734624185	1.3274027736166316	0.5272124005172865	0.4723636855032744	0.5272124005172865	0.5276363144967255	0.5714285714285714	endpoint
N_LP.1863	0.0	0.22224566853542185	0.11911738294670439	1.2169800607778498	0.43249841117579757	0.4832989018724749	0.5675015888242024	0.5167010981275251	0.5714285714285714	baseline
N_LP.1864	0.0	0.800852017938533	1.0222151492512905	1.6348070247777466	0.7050900289370442	0.660523637950442	0.7050900289370442	0.660523637950442	0.8571428571428571	endpoint
N_LP.1865	0.0	0.23320873726227	0.8315485676677252	1.5163489927494516	0.3945408888828898	0.2071311120597674	0.6054591111171101	0.7928688879402326	0.5714285714285714	baseline
N_LP.1866	0.0	1.0326648303771246	1.5965364952134737	1.8040576948392637	0.7486705636849953	0.8217503030452632	0.7486705636849953	0.8217503030452632	0.8571428571428571	endpoint
N_LP.1867	0.0	0.008048542812114201	0.20909909754469397	1.1934832930762878	0.44419725030220364	0.36824502603285625	0.5558027496977964	0.6317549739671438	0.5714285714285714	endpoint
N_LP.1868	0.0	0.3648385077538139	0.03572035328619707	1.6604273240345004	0.3461940523975145	0.41734352238868067	0.6538059476024856	0.5826564776113193	0.8571428571428571	baseline
N_LP.1869	0.0	0.18729753611719996	0.43888639491239884	1.7363757825987483	0.5877270735504333	0.5720259652506337	0.5877270735504333	0.5720259652506337	0.5714285714285714	endpoint
N_LP.187	0.0	0.23929221113430868	0.3805160113847726	1.3259347732556293	0.4095058482367686	0.3518856913658087	0.5904941517632314	0.6481143086341913	0.7142857142857143	baseline
N_LP.1870	0.0	0.25159298166677596	0.5500043269464153	1.7574627333146102	0.44073683775770556	0.25372017118443674	0.5592631622422944	0.7462798288155632	0.5714285714285714	baseline
N_LP.1871	0.0	0.32640283752884025	0.39885278318769857	1.4312329843487672	0.539004444306281	0.5521390099025586	0.539004444306281	0.5521390099025586	0.5714285714285714	endpoint
N_LP.1872	0.0	0.14117714835989664	0.024768183432621823	1.2928344079062024	0.4922047880481745	0.4448293750795439	0.5077952119518254	0.5551706249204561	0.7142857142857143	endpoint
N_LP.1873	0.0	0.042571606391167686	0.24146371543143794	1.6124165085091107	0.43407106384809013	0.3647104151756006	0.5659289361519099	0.6352895848243993	0.5714285714285714	endpoint
N_LP.1874	0.0	0.1591261465364236	0.4773063844985775	1.4886954534375225	0.41320248504933904	0.33814036246138074	0.586797514950661	0.6618596375386192	0.7142857142857143	baseline
N_LP.1875	0.0	0.5843063670902519	0.5564576063137332	1.69447241488941	0.632682296471837	0.6246567262405833	0.632682296471837	0.6246567262405833	0.7142857142857143	endpoint
N_LP.1876	0.0	0.8967403126926375	0.9905740857283315	1.4876140274085874	0.7552260174870022	0.7494769572363491	0.7552260174870022	0.7494769572363491	0.7142857142857143	endpoint
N_LP.1877	0.0	0.2099827160519159	0.3448808228483321	1.8203550574301235	0.569367498017921	0.40295436979226973	0.569367498017921	0.5970456302077303	0.5714285714285714	endpoint
N_LP.1878	0.0	0.42006070537604384	0.8465605832821954	1.7963017360234552	0.3123193110717301	0.2533434432672597	0.6876806889282698	0.7466565567327403	0.7142857142857143	baseline
N_LP.1879	0.0	0.6029237643468859	0.4842943726325974	1.6502568144471355	0.6511049578763599	0.6716632986417114	0.6511049578763599	0.6716632986417114	0.8571428571428571	endpoint
N_LP.188	0.0	0.001057287002511727	0.07211579597121884	1.568733008368799	0.4314722729249114	0.45079203793364886	0.5685277270750886	0.5492079620663511	0.5714285714285714	endpoint
N_LP.1880	0.0	0.19988805743069957	0.47694125777264446	1.0125113111952895	0.4081306113781134	0.30620262325134634	0.5918693886218866	0.6937973767486536	0.7142857142857143	baseline
N_LP.1881	0.0	0.3508833936945333	0.4550091346706096	1.5366269688056111	0.355539885594137	0.2872889217881977	0.644460114405863	0.7127110782118022	0.8571428571428571	baseline
N_LP.1882	0.14285714285714285	0.5674092724175731	0.8674068475004184	2.0987743974350686	0.5695445106610834	0.7162146190209396	0.5695445106610834	0.7162146190209396	0.7142857142857143	endpoint
N_LP.1883	0.0	0.7067540640220675	0.7347602304555122	1.4167319909378688	0.290911977664364	0.2826857575660567	0.709088022335636	0.7173142424339434	0.8571428571428571	baseline
N_LP.1884	0.0	0.8696888098344097	1.246537277638017	1.7289410507581338	0.22392670523913014	0.12744231851160545	0.7760732947608698	0.8725576814883945	0.8571428571428571	baseline
N_LP.1885	0.0	0.2799312813044685	0.24331901141536855	1.6411314356283844	0.5753025491408325	0.463424778427851	0.5753025491408325	0.536575221572149	0.5714285714285714	endpoint
N_LP.1886	0.0	0.7898660825230107	0.9356958434239805	1.4547883267543813	0.25424445241967	0.25225533290782914	0.74575554758033	0.7477446670921708	0.8571428571428571	baseline
N_LP.1887	0.0	0.5533487281553258	0.4796962880074159	1.9022462165161749	0.6107848833449694	0.5835895348708585	0.6107848833449694	0.5835895348708585	0.7142857142857143	endpoint
N_LP.1888	0.0	0.01292107402601734	0.15019880934628976	0.9902452315978683	0.4736090365928272	0.46321909643085685	0.5263909634071728	0.5367809035691431	0.5714285714285714	endpoint
N_LP.1889	0.0	0.0634940144674154	0.30610960305613927	1.7438165340310803	0.47704099537739764	0.5447972014411661	0.5229590046226024	0.5447972014411661	0.5714285714285714	baseline
N_LP.189	0.0	0.6777389581502204	0.8768113363495855	1.886289553914394	0.28619382186857184	0.2289001005885438	0.7138061781314282	0.7710998994114562	0.8571428571428571	baseline
N_LP.1890	0.0	0.09019677239727629	0.33134783032708454	1.357120201727954	0.46518165402309614	0.548828112271164	0.5348183459769038	0.548828112271164	0.5714285714285714	endpoint
N_LP.1891	0.0	0.41154473692782734	0.4986158325820766	1.4133412858455312	0.31868426894976043	0.28869183913094065	0.6813157310502396	0.7113081608690593	0.7142857142857143	baseline
