mode	microbiome-5-month-old	microbiome-12-month-old	microbiome (combined)	metabolites-5-month-old	metabolites-12-month-old	metabolites (combined)	everything (combined)
hit_fraction_prob	0.8594493042916691	0.7380966359419949	0.5978981976163917	0.8119995488891395	0.9056050524416376	0.7176046013307771	0.6388803088803089
hit_fraction_z	0.8538131861680268	0.6988786473316503	0.5526918334996771	0.8008345550919138	0.893312281493177	0.6941468365850908	0.6011196911196911
max_z	0.8533435096577232	0.703223155051958	0.5566840838372571	0.8009473328070373	0.891507838051201	0.6924551708582384	0.6031660231660232
mean_confidence	0.8670815475841015	0.7562966007162567	0.6237304056830858	0.8301567610240217	0.9169956016691102	0.7471523626931318	0.665984555984556
mean_prob	0.860506076439852	0.7648094874655081	0.6273116890741501	0.8342167587684673	0.9172211570993571	0.7514379158678245	0.6698069498069498
mean_z	0.870486702283802	0.7790759114659778	0.6502671285152352	0.8363595353558136	0.9124844930641706	0.7488440284199842	0.684015444015444
median_confidence	0.8565138261022721	0.7218340867727353	0.5785827511301591	0.8135784369008684	0.9035750535694147	0.7171534904702831	0.626023166023166
median_prob	0.8593905947278812	0.7314624552339576	0.5916749838548699	0.8364723130709372	0.9056050524416376	0.7423029209428217	0.6432432432432432
median_z	0.8652615511066752	0.7816591322726472	0.6486819702929607	0.8421111988271117	0.9028983872786738	0.7454606969662795	0.6818146718146718
