mode	microbiome-5-month-old	microbiome-12-month-old	microbiome (combined)	metabolites-5-month-old	metabolites-12-month-old	metabolites (combined)	everything (combined)
hit_fraction_prob	0.5664429530201343	0.8513089005235602	0.7282352941176471	0.6246851385390428	0.755868544600939	0.6704918032786885	0.712987012987013
hit_fraction_z	1.0	0.8	0.875		0.5	0.5	0.7142857142857143
max_z	0.2222222222222222	0.9230769230769231	0.87	0.5714285714285714	0.34615384615384615	0.3728813559322034	0.6855345911949685
mean_confidence	0.648508430609598	0.9097744360902256	0.8089430894308943	0.773109243697479	0.8595890410958904	0.8059895833333334	0.8081140350877193
mean_prob	0.5261277355962484	0.8898891966759003	0.6733641053489003	0.603641456582633	0.7896174863387978	0.6415830546265329	0.6629541719919664
mean_z	0.5876603543066585	0.8702001081665766	0.7392426850258176	0.7299270072992701	0.6073232323232324	0.6641841570751523	0.7169050977231514
median_confidence	0.6353591160220995	0.9209401709401709	0.8443759630200308	0.8265895953757225	0.8527131782945736	0.8377483443708609	0.8422712933753943
median_prob	0.5409015025041736	0.9102941176470588	0.678381256656017	0.67439293598234	0.8011049723756906	0.6964121435142594	0.684991568296796
median_z	0.5568965517241379	0.8555611474584801	0.7201502548966997	0.7194244604316546	0.5497076023391813	0.6346950858496152	0.6935007385524372
