	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0133	0.334284596922225	dairy	0.4144558554414456	0.7295760978527447	100000	False
COG0134	0.3079961939110489	meat	0.4847351526484735	0.7688326524873311	100000	False
COG0135	0.2407271269891007	dairy	0.5112148878511215	0.7829098349908427	100000	False
COG0136	0.6049905417020901	meat	0.19400805991940082	0.5547174449383212	100000	False
COG0137	0.6947501214974411	meat	0.11913880861191388	0.47724548449446597	100000	False
COG0138	0.2325343470547984	dairy	0.5749842501574984	0.820518325480284	100000	False
COG0139	0.4483927661772069	meat	0.37015629843701564	0.6959788311378394	100000	False
COG0140	0.8231771153370945	meat	0.06870931290687093	0.40392975108049606	100000	False
COG0141	0.8812140579736335	meat	0.06611933880661193	0.3997698206126526	100000	False
COG0142	0.7867070245965646	meat	0.08096919030809692	0.42508611574389493	100000	False
COG0143	1.033710364335229	meat	0.027189728102718972	0.3153798278218716	100000	False
COG0144	0.3962320509256107	dairy	0.4264657353426466	0.7366901789860512	100000	False
COG0145	0.273921094417894	meat	0.48575514244857554	0.7696620782629383	100000	False
COG0147	0.3654991028421456	meat	0.4122958770412296	0.7281115265571035	100000	False
COG0148	0.0279843130069222	dairy	0.948150518494815	0.9823701082055327	100000	False
COG0149	0.2973825424275191	meat	0.4807051929480705	0.7665411047125021	100000	False
COG0150	0.0757402783007051	dairy	0.8592414075859242	0.9468913673841078	100000	False
COG0151	0.1973301764297351	meat	0.6304436955630444	0.848845690836021	100000	False
COG0152	0.5948038636873443	meat	0.15471845281547184	0.5153037273996287	100000	False
COG0153	0.0486701115326639	dairy	0.9135408645913541	0.969733363242212	100000	False
COG0154	0.7613553312474606	meat	0.08885911140888592	0.4343371566284337	100000	False
COG0155	0.0346982515894998	meat	0.929250707492925	0.9746272378448341	100000	False
COG0156	0.2263744428938497	dairy	0.5760542394576055	0.8208242434514174	100000	False
COG0157	0.8012584684658313	meat	0.054179458205417946	0.37997929897244237	100000	False
COG0158	0.4366566110711863	meat	0.3657363426365736	0.692460227619946	100000	False
COG0159	0.2125754533331787	meat	0.5919040809591904	0.830059460808323	100000	False
COG0160	0.5667838290606306	meat	0.10607893921060789	0.45890889491308234	100000	False
COG0161	0.0091721804832236	dairy	0.981270187298127	0.9935446134662628	100000	False
COG0162	0.4676383450695408	meat	0.3262167378326217	0.6663208652719804	100000	False
COG0163	0.0822875584550392	meat	0.8317316826831732	0.9376723566890686	100000	False
COG0164	0.7572260129480911	meat	0.10729892701072989	0.4603919026202092	100000	False
COG0165	0.3254708206031237	meat	0.4657153428465715	0.7583963032801588	100000	False
COG0166	0.2155124573665148	dairy	0.6054239457605424	0.8366759193027898	100000	False
COG0167	0.5729735232069562	meat	0.22078779212207877	0.5818717515202125	100000	False
COG0168	0.1786008727746474	dairy	0.6725032749672504	0.868007042442268	100000	False
COG0169	0.4450768765856208	meat	0.25539744602553976	0.6116768635960205	100000	False
COG0171	0.3756653521623025	dairy	0.44748552514474854	0.7482840123493523	100000	False
COG0172	0.4994686499396546	meat	0.25574744252557474	0.6116768635960205	100000	False
COG0173	0.3130687310536372	meat	0.47512524874751255	0.7638819941643021	100000	False
COG0174	0.5949557749078443	meat	0.1988880111198888	0.5590643697849914	100000	False
COG0175	0.1332515014116681	meat	0.7344126558734413	0.8983303962292514	100000	False
COG0176	0.8461136786753061	meat	0.024169758302416976	0.3056558974469602	100000	False
COG0177	0.6354116783623438	meat	0.2111178888211118	0.5708796634846797	100000	False
