	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0001	0.3912490026946248	meat	0.49348506514934853	0.797007878977814	100000	False
COG0002	0.5131199044573292	meat	0.5037749622503775	0.802064521870199	100000	False
COG0003	0.5134342714934853	meat	0.41476585234147656	0.7823580676610997	100000	False
COG0004	0.5114469377282957	dairy	0.42492575074249256	0.7823580676610997	100000	False
COG0005	0.2031490725977362	dairy	0.7646123538764612	0.9223415221460716	100000	False
COG0006	0.674273003461984	dairy	0.16943830561694384	0.6382226137933226	100000	False
COG0007	0.614996535971803	meat	0.25233747662523376	0.7575648080728495	100000	False
COG0008	1.009811424945558	meat	0.08197918020819792	0.47543458511618497	100000	False
COG0009	0.2309059788977658	dairy	0.7524024759752402	0.9181595768223432	100000	False
COG0010	0.4870855221122121	meat	0.44323556764432354	0.7823580676610997	100000	False
COG0011	1.1934512836351532	meat	0.023559764402355975	0.373310204721787	100000	False
COG0012	0.7400566400569561	dairy	0.16900830991690083	0.6373830417108713	100000	False
COG0013	0.896087561567999	meat	0.10740892591074089	0.5261849189255597	100000	False
COG0014	0.8588916500382139	meat	0.15025849741502584	0.6094211101667237	100000	False
COG0015	1.1578214369382789	meat	0.04278957210427896	0.4020987920291785	100000	False
COG0016	0.1214224393663879	meat	0.8764012359876401	0.9622730775850882	100000	False
COG0017	0.4716909594683181	dairy	0.4705652943470565	0.7874777453737788	100000	False
COG0018	0.422932485688995	meat	0.5497645023549764	0.8266816519687912	100000	False
COG0019	0.2687604887902049	dairy	0.6911730882691173	0.8940652600908935	100000	False
COG0020	0.7041174331594497	meat	0.22532774672253278	0.7251100528858683	100000	False
COG0021	0.8415790044743009	meat	0.12656873431265686	0.5650970515196551	100000	False
COG0022	0.4166875818679438	dairy	0.4646653533464665	0.7864266066019483	100000	False
COG0024	0.6878703270551502	meat	0.22585774142258577	0.7255818388628638	100000	False
COG0025	0.9003775872908784	meat	0.15972840271597283	0.624146337109696	100000	False
COG0026	0.6682684927894644	meat	0.34592654073459267	0.7823580676610997	100000	False
COG0027	0.8891664420343136	meat	0.14407855921440785	0.5989539079969044	100000	False
COG0028	0.4571094384592281	meat	0.4580354196458035	0.7837872605407306	100000	False
COG0029	0.1528236487008154	meat	0.8226417735822642	0.9446291703570033	100000	False
COG0030	0.861468140815709	meat	0.16760832391676084	0.6355284555743673	100000	False
COG0031	0.0425674550204721	meat	0.948470515294847	0.9848331036377554	100000	False
COG0033	0.9780369127639	meat	0.0987790122098779	0.5101603053560992	100000	False
COG0034	0.2346001593346033	dairy	0.7167428325716743	0.9044510792112407	100000	False
COG0035	1.4695926086607245	meat	0.011579884201157988	0.373310204721787	100000	False
COG0036	0.0761548119047667	dairy	0.925730742692573	0.9770815509096117	100000	False
COG0037	0.0661286466140629	dairy	0.9185808141918581	0.9751154434647344	100000	False
COG0038	0.8543285955176465	meat	0.15111848881511186	0.6107740013681456	100000	False
COG0039	0.6049130036019721	meat	0.32362676373236265	0.7823580676610997	100000	False
COG0040	0.8771783138253197	meat	0.16466835331646684	0.6307164519989611	100000	False
COG0041	1.6167936763376902	meat	0.0014799852001479985	0.373310204721787	100000	False
COG0042	0.7270631168024513	meat	0.1786582134178658	0.6527424601343862	100000	False
COG0043	0.9212650062755092	meat	0.06973930260697393	0.4486147701754391	100000	False
COG0044	0.7052804035923292	meat	0.17862821371786283	0.6527424601343862	100000	False
COG0045	0.5524398101846426	meat	0.43552564474355254	0.7823580676610997	100000	False
COG0046	0.0483467654733157	meat	0.9479805201947981	0.9846302945593022	100000	False
COG0047	0.9815111199088916	meat	0.06997930020699793	0.4489193575382052	100000	False
COG0048	0.4463014935113482	meat	0.4770352296477035	0.7897009115428768	100000	False
COG0049	0.5103499272292011	meat	0.3990460095399046	0.7823580676610997	100000	False
COG0050	0.5542474935953381	meat	0.32543674563254366	0.7823580676610997	100000	False
COG0051	1.335122537847863	meat	0.011139888601113989	0.373310204721787	100000	False
COG0052	0.5574144913972557	meat	0.4003159968400316	0.7823580676610997	100000	False
COG0053	0.1398139855204992	dairy	0.8458715412845872	0.9504406598522577	100000	False
COG0054	0.2418620110436203	dairy	0.7288727112728872	0.9083054506299353	100000	False
COG0055	1.005989591544548	meat	0.07037929620703794	0.44971525903645687	100000	False
COG0056	0.1176269889558713	dairy	0.8637713622863772	0.9571492926756916	100000	False
COG0057	0.8122068768930579	meat	0.14087859121408786	0.5931412654260714	100000	False
COG0058	0.3275316676650756	dairy	0.6308136918630813	0.866529072170978	100000	False
COG0059	0.6189915349808922	meat	0.3750862491375086	0.7823580676610997	100000	False
COG0060	0.40210987491766	dairy	0.5629143708562915	0.8339671635031062	100000	False
COG0061	0.2528144084505357	meat	0.7612023879761203	0.9211765736694322	100000	False
COG0062	0.7667063841496132	dairy	0.1005189948100519	0.5123601485277013	100000	False
COG0063	1.182775474364254	meat	0.025529744702552974	0.37454620285838486	100000	False
COG0064	0.7630750596755477	meat	0.21635783642163578	0.7103303798336077	100000	False
COG0065	0.428718599127845	meat	0.5144048559514405	0.8070279566130477	100000	False
COG0066	0.4832560247983379	meat	0.44276557234427655	0.7823580676610997	100000	False
COG0067	0.540367984315068	meat	0.3508164918350816	0.7823580676610997	100000	False
COG0068	0.661270314251933	meat	0.24679753202467974	0.7521439795418216	100000	False
COG0069	0.3247775819923004	dairy	0.6035339646603534	0.8532244865917452	100000	False
COG0070	0.3223744839178812	dairy	0.5995140048599514	0.8510310896557673	100000	False
COG0071	0.7671079142120938	meat	0.14630853691463086	0.6025322314475114	100000	False
COG0072	0.5391339899034578	meat	0.3851961480385196	0.7823580676610997	100000	False
COG0073	0.0464116456885334	dairy	0.946160538394616	0.9841929703986452	100000	False
COG0074	1.4337186478168271	meat	0.007239927600723992	0.373310204721787	100000	False
COG0075	0.4786080296458163	meat	0.4161658383416166	0.7823580676610997	100000	False
COG0076	0.6860409366699611	dairy	0.2009279907200928	0.685812553521453	100000	False
COG0077	0.4141341509105779	meat	0.5692943070569294	0.837663262966541	100000	False
COG0078	0.5591575972148952	meat	0.32965670343296566	0.7823580676610997	100000	False
COG0079	0.3968242075185768	dairy	0.5145548544514554	0.8071104922987052	100000	False
COG0080	0.9552657484572284	meat	0.06135938640613594	0.43200817787740486	100000	False
COG0081	0.735207755635823	meat	0.21813781862181378	0.7132865216453401	100000	False
COG0082	0.6224504225144524	meat	0.33859661403385966	0.7823580676610997	100000	False
COG0083	1.3100864488014752	meat	0.015499845001549984	0.373310204721787	100000	False
COG0084	0.337728832655975	meat	0.6696033039669603	0.8842628772596168	100000	False
COG0085	0.2118461430248231	dairy	0.7434125658743412	0.9148658715578909	100000	False
COG0086	1.3023899358265398	meat	0.011739882601173987	0.373310204721787	100000	False
COG0087	1.3495827709776869	meat	0.01722982770172298	0.373310204721787	100000	False
COG0088	1.3065681993872424	meat	0.02158978410215898	0.373310204721787	100000	False
COG0089	0.8049369896743155	meat	0.2024979750202498	0.6878668872800906	100000	False
COG0090	0.978426673307878	meat	0.08380916190838092	0.4793092015370548	100000	False
COG0091	1.1037862312748314	meat	0.04064959350406496	0.3977914155378837	100000	False
COG0092	1.120783331631494	meat	0.03586964130358696	0.3926088061857767	100000	False
