	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0001	0.7142857142857143	meat	0.5741542584574154	1.0	100000	False
COG0002	0.8571428571428571	meat	0.2649773502264977	1.0	100000	False
COG0003	0.7142857142857143	meat	0.5940740592594074	1.0	100000	False
COG0004	0.7142857142857143	dairy	0.5610843891561085	1.0	100000	False
COG0005	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0006	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0007	0.8571428571428571	meat	0.22325776742232578	1.0	100000	False
COG0008	0.8571428571428571	meat	0.25783742162578377	1.0	100000	False
COG0009	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0010	0.5714285714285714	meat	1.0	1.0	100000	False
COG0011	0.7142857142857143	meat	0.5928140718592814	1.0	100000	False
COG0012	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0013	0.8571428571428571	meat	0.25225747742522575	1.0	100000	False
COG0014	0.8571428571428571	meat	0.25835741642583576	1.0	100000	False
COG0015	0.8571428571428571	meat	0.23935760642393575	1.0	100000	False
COG0016	0.8571428571428571	meat	0.25651743482565176	1.0	100000	False
COG0017	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0018	0.7142857142857143	meat	0.5929340706592934	1.0	100000	False
COG0019	0.7142857142857143	dairy	0.5644943550564494	1.0	100000	False
COG0020	0.8571428571428571	meat	0.26068739312606876	1.0	100000	False
COG0021	0.7142857142857143	meat	0.6140238597614024	1.0	100000	False
COG0022	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0024	1.0	meat	0.05074949250507495	1.0	100000	False
COG0025	0.8571428571428571	meat	0.2810871891281087	1.0	100000	False
COG0026	0.7142857142857143	meat	0.6015839841601583	1.0	100000	False
COG0027	0.7142857142857143	meat	0.6040539594604054	1.0	100000	False
COG0028	0.8571428571428571	meat	0.2698173018269817	1.0	100000	False
COG0029	0.5714285714285714	meat	1.0	1.0	100000	False
COG0030	0.8571428571428571	meat	0.2811871881281187	1.0	100000	False
COG0031	0.5714285714285714	meat	1.0	1.0	100000	False
COG0033	1.0	meat	0.07671923280767193	1.0	100000	False
COG0034	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0035	1.0	meat	0.06084939150608494	1.0	100000	False
COG0036	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0037	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0038	1.0	meat	0.05904940950590494	1.0	100000	False
COG0039	0.8571428571428571	meat	0.23847761522384775	1.0	100000	False
COG0040	0.8571428571428571	meat	0.24299757002429975	1.0	100000	False
COG0041	1.0	meat	0.057819421805781944	1.0	100000	False
COG0042	0.8571428571428571	meat	0.26897731022689775	1.0	100000	False
COG0043	0.8571428571428571	meat	0.2857771422285777	1.0	100000	False
COG0044	0.8571428571428571	meat	0.26841731582684175	1.0	100000	False
COG0045	0.8571428571428571	meat	0.2887671123288767	1.0	100000	False
COG0046	0.5714285714285714	meat	1.0	1.0	100000	False
COG0047	0.8571428571428571	meat	0.25385746142538573	1.0	100000	False
COG0048	0.7142857142857143	meat	0.5927540724592754	1.0	100000	False
COG0049	0.8571428571428571	meat	0.21847781522184778	1.0	100000	False
COG0050	0.7142857142857143	meat	0.5829541704582955	1.0	100000	False
COG0051	1.0	meat	0.07360926390736093	1.0	100000	False
COG0052	0.7142857142857143	meat	0.5833641663583364	1.0	100000	False
COG0053	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0054	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0055	0.8571428571428571	meat	0.22822771772282277	1.0	100000	False
COG0056	0.7142857142857143	dairy	0.5427645723542764	1.0	100000	False
COG0057	1.0	meat	0.07515924840751592	1.0	100000	False
COG0058	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0059	0.7142857142857143	meat	0.5992740072599274	1.0	100000	False
COG0060	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0061	0.5714285714285714	meat	1.0	1.0	100000	False
COG0062	0.7142857142857143	dairy	0.5779342206577934	1.0	100000	False
COG0063	0.7142857142857143	meat	0.6165438345616544	1.0	100000	False
COG0064	1.0	meat	0.07094929050709493	1.0	100000	False
COG0065	0.7142857142857143	meat	0.5673843261567384	1.0	100000	False
COG0066	0.5714285714285714	meat	1.0	1.0	100000	False
COG0067	0.7142857142857143	meat	0.5742042579574205	1.0	100000	False
COG0068	0.7142857142857143	meat	0.6023539764602354	1.0	100000	False
COG0069	0.5714285714285714	dairy	1.0	1.0	100000	False
COG0070	0.5714285714285714	dairy	1.0	1.0	100000	False
