	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0390	0.0	meat	1.0	1.0	100000	False
COG0391	0.1428571428571428	dairy	0.17279827201727982	1.0	100000	False
COG0392	0.0	meat	1.0	1.0	100000	False
COG0393	0.0	meat	1.0	1.0	100000	False
COG0394	0.0	meat	1.0	1.0	100000	False
COG0395	0.0	meat	1.0	1.0	100000	False
COG0396	0.1428571428571428	meat	0.24003759962400376	1.0	100000	False
COG0397	0.0	meat	1.0	1.0	100000	False
COG0398	0.0	dairy	1.0	1.0	100000	False
COG0399	0.1428571428571428	dairy	0.21101788982110178	1.0	100000	False
COG0400	0.0	meat	1.0	1.0	100000	False
COG0401	0.0	meat	1.0	1.0	100000	False
COG0402	0.0	meat	1.0	1.0	100000	False
COG0403	0.1428571428571428	dairy	0.22144778552214478	1.0	100000	False
COG0404	0.0	dairy	1.0	1.0	100000	False
COG0405	0.0	meat	1.0	1.0	100000	False
COG0406	0.1428571428571428	meat	0.3256867431325687	1.0	100000	False
COG0407	0.1428571428571428	dairy	0.24482755172448276	1.0	100000	False
COG0408	0.0	meat	1.0	1.0	100000	False
COG0409	0.1428571428571428	meat	0.2034979650203498	1.0	100000	False
COG0410	0.1428571428571428	meat	0.2872971270287297	1.0	100000	False
COG0411	0.1428571428571428	meat	0.28559714402855974	1.0	100000	False
COG0412	0.0	meat	1.0	1.0	100000	False
COG0413	0.2857142857142857	dairy	0.024499755002449976	1.0	100000	False
COG0414	0.0	dairy	1.0	1.0	100000	False
COG0415	0.0	meat	1.0	1.0	100000	False
COG0416	0.0	dairy	1.0	1.0	100000	False
COG0417	0.0	meat	1.0	1.0	100000	False
COG0418	0.0	dairy	1.0	1.0	100000	False
COG0419	0.0	dairy	1.0	1.0	100000	False
COG0420	0.0	meat	1.0	1.0	100000	False
COG0421	0.0	meat	1.0	1.0	100000	False
COG0422	0.1428571428571428	dairy	0.2092979070209298	1.0	100000	False
COG0423	0.0	meat	1.0	1.0	100000	False
COG0424	0.1428571428571428	meat	0.3460065399346007	1.0	100000	False
COG0425	0.0	meat	1.0	1.0	100000	False
COG0426	0.0	dairy	1.0	1.0	100000	False
COG0427	0.0	dairy	1.0	1.0	100000	False
COG0428	0.0	meat	1.0	1.0	100000	False
COG0429	0.0	meat	1.0	1.0	100000	False
COG0430	0.0	dairy	1.0	1.0	100000	False
COG0431	0.0	meat	1.0	1.0	100000	False
COG0432	0.0	dairy	1.0	1.0	100000	False
COG0433	0.0	meat	1.0	1.0	100000	False
