	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0001	0.6007062348668828	meat	0.1079289207107929	0.33961858165351866	100000	False
COG0002	0.7379507648188158	meat	0.025699743002569973	0.26469385366170345	100000	False
COG0003	0.5453950941257902	meat	0.22752772472275276	0.4384026849776751	100000	False
COG0004	0.4261485243123878	dairy	0.4646153538464615	0.6203490885056658	100000	False
COG0005	0.4663315480610538	dairy	0.37320626793732065	0.5527190993632191	100000	False
COG0006	0.4372972104672385	dairy	0.43911560884391154	0.5999884618513032	100000	False
COG0007	0.6677286957364356	meat	0.03654963450365496	0.2789467426181353	100000	False
COG0008	0.695703995624492	meat	0.03109968900310997	0.2690668321743178	100000	False
COG0009	0.5249747628502026	dairy	0.24687753122468775	0.4548474839751332	100000	False
COG0010	0.5570455536613895	meat	0.1968980310196898	0.4126935824995299	100000	False
COG0011	0.7537153304311885	meat	0.015869841301586984	0.24486617701634916	100000	False
COG0012	0.4089892875561842	dairy	0.5320346796532035	0.6675614510889882	100000	False
COG0013	0.704327748556388	meat	0.031219687803121968	0.2694566070533627	100000	False
COG0014	0.7124557933062432	meat	0.03087969120308797	0.2685379456638004	100000	False
COG0015	0.8092167061741177	meat	0.0033399666003339967	0.23039296012491325	100000	False
COG0016	0.680915871946399	meat	0.04241957580424196	0.2841479908718777	100000	False
COG0017	0.4310640335355216	dairy	0.45592544074559255	0.6136044589301262	100000	False
COG0018	0.6496413062729781	meat	0.06809931900680993	0.3050856656083623	100000	False
COG0019	0.5395282343777225	dairy	0.2125978740212598	0.4266736877817978	100000	False
COG0020	0.754328976111527	meat	0.00901990980090199	0.23291881539015935	100000	False
COG0021	0.6316329973635952	meat	0.12126878731212688	0.3490136216493171	100000	False
COG0022	0.4891322425558093	dairy	0.33073669263307365	0.5209801279678729	100000	False
COG0024	0.7516395784431905	meat	0.004459955400445996	0.23039296012491325	100000	False
COG0025	0.8153383654694266	meat	0.008639913600863991	0.23134933759696671	100000	False
COG0026	0.6710229836436593	meat	0.07064929350706493	0.3078761029876319	100000	False
COG0027	0.6747227524666031	meat	0.06901930980690194	0.30561233983933456	100000	False
COG0028	0.722274047852441	meat	0.024909750902490976	0.26369657372413224	100000	False
COG0029	0.5528112518968127	meat	0.2112078879211208	0.42558901632088614	100000	False
COG0030	0.7851199659434462	meat	0.01134988650113499	0.23742732269646996	100000	False
COG0031	0.5461589716447399	meat	0.18595814041859582	0.4045351402498229	100000	False
COG0033	0.7798389759324101	meat	0.015669843301566986	0.24486617701634916	100000	False
COG0034	0.4069043555025228	dairy	0.5485545144548555	0.6783453640706805	100000	False
COG0035	0.8154717441240745	meat	0.0034899651003489963	0.23039296012491325	100000	False
COG0036	0.5344435705788407	dairy	0.25051749482505176	0.456816043057724	100000	False
COG0037	0.4970361110550014	dairy	0.2787272127278727	0.4784327262510168	100000	False
COG0038	0.7114182273295355	meat	0.035619643803561966	0.27653117270103506	100000	False
COG0039	0.7217004456372805	meat	0.014319856801431986	0.24463486440832807	100000	False
COG0040	0.6741123784026543	meat	0.049619503804961954	0.29007672290707814	100000	False
COG0041	0.8445790608587339	meat	0.0008299917000829991	0.23039296012491325	100000	False
COG0042	0.6647917660087905	meat	0.04927950720492795	0.28964010566221715	100000	False
COG0043	0.6764317956968652	meat	0.05821941780582194	0.2983534965126823	100000	False
